,word,frequency
5758,올라간,6
5759,뜨끈하니,6
5760,는지,6
5761,가시는,6
5762,며,6
5763,봄날,6
5764,해보았습니다,6
5765,강하게,6
5766,저렴해요,6
5767,닉네임,6
5768,남기는,6
5769,아내,6
5770,기다려서,6
5771,따숩,6
5772,인간,6
5773,페스,6
5774,케잌,6
5775,시리즈,6
5776,부들,6
5777,열기,6
5778,빼서,6
5779,뭉치,6
5780,쫄깃합니,6
5781,미가,6
5782,짰는데,6
5783,무리,6
5784,안성맞춤,6
5785,편했어요,6
5786,먹으려다가,6
5787,잇어오,6
5788,팡팡,6
5789,꺼억,6
5790,폭립,6
5791,방치,6
5792,마디,6
5793,작년,6
5794,먹지요,6
5795,있어여,6
5796,줄어든거,6
5797,늦게나마,6
5798,모르겠으나,6
5799,쪽파,6
5800,알것,6
5801,맛있는줄,6
5802,오더라고요,6
5803,귀,6
5804,섞여,6
5805,나오네요,6
5806,표기,6
5807,소진,6
5808,무채,6
5809,썰어주시면,6
5810,흐르네요,6
5811,맞있어요,6
5812,혁명,6
5813,숙취,6
5814,역사,6
5815,문밖,6
5816,항목,6
5817,올라,6
5818,여기꺼만,6
5819,많긴,6
5820,아깝네요,6
5821,추위,6
5822,뒀다가,6
5823,데스,6
5824,고무,6
5825,야심한,6
5826,재고,6
5827,겠습니다,6
5828,기복,6
5829,있지,6
5830,이해해,6
5831,잡아주고,6
5832,크으으,6
5833,먹을라고요,6
5834,시원한게,6
5835,시킬껄,6
5836,상승,6
5837,뚝,6
5838,싱싱해요,6
5839,들어주셨고,6
5840,느낄수,6
5841,마르고,6
5842,심각하게,6
5843,시키는듯,6
5844,소울푸드,6
5845,벌어서,6
5846,빛깔,6
5847,외출,6
5848,그램,6
5849,먹는대,6
5850,정해진,6
5851,주는게,6
5852,불리잘,6
5853,쩝쩝,6
5854,쓰는것도,6
5855,탱글탱글하고,6
5856,정이,6
5857,쎈,6
5858,얶,6
5859,쫀쫀,6
5860,싱겁네요,6
5861,훌륭했어요,6
5862,모았어요,6
5863,해야죠,6
5864,쓴거,6
5865,털,6
5866,심심했어요,6
5867,고물,6
5868,시켰던,6
5869,바쁠,6
5870,아숩,6
5871,감격,6
5872,명성,6
5873,날인,6
5874,사전,6
5875,아니죠,6
5876,맛있겠네요,6
5877,비슷해요,6
5878,밀,6
5879,시킨다는게,6
5880,요긴,6
5881,먹을거라,6
5882,생각납니다,6
5883,분이였는데,6
5884,아니겠습니까,6
5885,없지요,6
5886,지나고,6
5887,사리는,6
5888,팔아주세요,6
5889,매웠던,6
5890,괜찮아용,6
5891,여전하네요,6
5892,적어놨는데,6
5893,올랐는데,6
5894,봤는대,6
5895,텁텁,6
5896,들어갔으면,6
5897,흐,6
5898,훠,6
5899,먹엇어용,6
5900,되있어서,6
5901,딱이예요,6
5902,분리수거,6
5903,달긴,6
5904,좋을꺼,6
5905,먹었구,6
5906,꼬들꼬들,6
5907,준거,6
5908,부가,6
5909,썽,6
5910,안질리고,6
5911,넘쳐서,6
5912,먹니라,6
5913,먹어야죠,6
5914,줘,6
5915,라며,6
5916,적당한거,6
5917,가량,6
5918,느낄,6
5919,꼬옥,6
5920,뜯는,6
5921,시키시면,6
5922,먹는내내,6
5923,개운하게,6
5924,정신차려,6
5925,넣었는데,6
5926,마을,6
5927,없네,6
5928,시키는건데,6
5929,드리는데,6
5930,맞춰주셔서,6
5931,낭패,6
5932,이럴,6
5933,초고추장,6
5934,있었던거,6
5935,잊어,6
5936,터지는,6
5937,지에,6
5938,흘러,6
5939,어쨋,6
5940,메밀국수,6
5941,부족합니다,6
5942,굿굿맛,6
5943,클라스,6
5944,완벽하네요,6
5945,에고,6
5946,하드,6
5947,풍족하게,6
5948,같았습니다,6
5949,힘드네요,6
5950,먹을께,6
5951,아파트,6
5952,시스템,6
5953,기다렸네요,6
5954,드렸었는데,6
5955,삶아서,6
5956,베어서,6
5957,챙겨주셨네요,6
5958,놀랬구요,6
5959,상호,6
5960,챙겨줘서,6
5961,급해서,6
5962,충분하네요,6
5963,까먹어서,6
5964,부족한게,6
5965,아쉬웠고,6
5966,김치양,6
5967,안온,6
5968,죤맛탱,6
5969,좌,6
5970,편이었어요,6
5971,빠라요,6
5972,치웠어요,6
5973,삼일,6
5974,죽음,6
5975,흠잡을데가,6
5976,였어용,6
5977,카메라,6
5978,분뒤,6
5979,칼칼해서,6
5980,이란,6
5981,온것도,6
5982,비결,6
5983,알짝,6
5984,피크,6
5985,감사용,6
5986,느꼈어요,6
5987,안된,6
5988,익힌,6
5989,올랐지만,6
5990,맛있더라,6
5991,다신,6
5992,퍽살,6
5993,치킨이네요,6
5994,강하고,6
5995,오른,6
5996,쩝,6
5997,혼닭,6
5998,왈왈왈,6
5999,셀러,6
6000,삼십분,6
6001,터지고,6
6002,재시,6
6003,빠싹,6
6004,엘레베이터,6
6005,쳐,6
6006,반칙,6
6007,콤비네이션,6
6008,보아,6
6009,메이,6
6010,테이,6
6011,들어가요,6
6012,씻고,6
6013,도해,6
6014,클,6
6015,낌,6
6016,러버,6
6017,다기,6
6018,봤던,6
6019,식기전에,6
6020,하셨지만,6
6021,이상했어요,6
6022,어마어마하네요,6
6023,고맙고,6
6024,시켰는,6
6025,되지만,6
6026,했어서,6
6027,활,6
6028,들려서,6
6029,싶다면,6
6030,드시네요,6
6031,길어요,6
6032,몰라,6
6033,맞는지,6
6034,탈,6
6035,아까워서,6
6036,먹었어서,6
6037,일줄,6
6038,증,6
6039,맛있넹,6
6040,떴는데,6
6041,가도,6
6042,토마,6
6043,취저,6
6044,번호,6
6045,별개,6
6046,풍부한,6
6047,뜨길래,6
6048,골랐는데,6
6049,좋으시고,6
6050,기다리지,6
6051,양념통닭,6
6052,대단히,6
6053,추울,6
6054,문건,6
6055,힘줄,6
6056,딱좋음,6
6057,싱싱,6
6058,국내,6
6059,맛있쥬,6
6060,딱딱하게,6
6061,비싼거,6
6062,잇는거,6
6063,조리도,6
6064,땡,6
6065,마이크,6
6066,테스트,6
6067,해주셨는데,6
6068,눌러서,6
6069,주셨지만,6
6070,까먹었어요,6
6071,풀기,6
6072,모르겠습니다,6
6073,맛볼수,6
6074,남기게,6
6075,삼다,6
6076,볼려,6
6077,향신료,6
6078,맛있데,6
6079,시나,6
6080,착했어요,6
6081,간혹,6
6082,하셨나,6
6083,먹었었습니다,6
6084,무식,6
6085,같아서요,6
6086,먹는것도,6
6087,왔다는,6
6088,분이면,6
6089,쓰시는지,6
6090,간지,6
6091,콘마,6
6092,차지,6
6093,됐는지,6
6094,따뜻했습니다,6
6095,서브,6
6096,이인,6
6097,기다리기,6
6098,쏘는,6
6099,먹는거랑,6
6100,풀려요,6
6101,먹곤,6
6102,플러스,6
6103,욕심,6
6104,내서,6
6105,냈어요,6
6106,세서,6
6107,야합니다,6
6108,기다렸다가,6
6109,않다,6
6110,딱이네,6
6111,빠르네,6
6112,깃밥,6
6113,달라져서,6
6114,넣은거,6
6115,생맥주,6
6116,구워져,6
6117,갯수,6
6118,좔좔,6
6119,습관,6
6120,된듯,6
6121,아쉽고,6
6122,달랬는데,6
6123,니아,6
6124,그럴,6
6125,연결,6
6126,모락모락,6
6127,편인데도,6
6128,왜인,6
6129,일도,6
6130,긔,6
6131,매우면서,6
6132,손해,6
6133,해보려구요,6
6134,누르지,6
6135,옳죠,6
6136,좋아졌네요,6
6137,먹으세요,6
6138,빨랐으면,6
6139,담겨서,6
6140,맞음,6
6141,비슷하네요,6
6142,매웠고,6
6143,우엉,6
6144,생겼으면,6
6145,유명해서,6
6146,퍽퍽함,6
6147,강했어요,6
6148,고급스러운,6
6149,요랑,6
6150,꽂혀서,6
6151,헤,6
6152,그랬는데,6
6153,사먹어요,6
6154,야시장,6
6155,줄었어요,6
6156,적더라고요,6
6157,나가기,6
6158,받는데,6
6159,잴,6
6160,챙겨주시는,6
6161,차려,6
6162,흔히,6
6163,신선하게,6
6164,특이하네요,6
6165,비법,6
6166,덜덜,6
6167,손질,6
6168,훌륭,6
6169,믿을,6
6170,트리플,6
6171,배고프고,6
6172,힘드셨을텐데,6
6173,돼지껍데기,6
6174,도토리묵,6
6175,쓰다,6
6176,안될까,6
6177,맛있다구,6
6178,아니였지만,6
6179,조심하시구,6
6180,맛있으나,6
6181,하던데,6
6182,차이는,6
6183,불닭볶음면,6
6184,부탁드리겠습니다,6
6185,넉넉했어요,6
6186,중딩,6
6187,손색,6
6188,하죠,6
6189,고등어,6
6190,친절하구,6
6191,위트,6
6192,지존,6
6193,맛있어어요,6
6194,그런데도,6
6195,걸리는데,6
6196,미쳤고,6
6197,일거,6
6198,된다면,6
6199,당기는,6
6200,아니나,6
6201,다를까,6
6202,어쩌나,6
6203,모름,6
6204,크리,6
6205,시키는걸,6
6206,두도,6
6207,실패하지,6
6208,그다지,6
6209,있으니까,6
6210,햄볶,6
6211,다닐,6
6212,나옴,6
6213,빠르진,6
6214,덜어서,6
6215,있겠죠,6
6216,안됨,6
6217,느끼게,6
6218,없었던거,6
6219,아닐,6
6220,극한,6
6221,끝장,6
6222,찾을,6
6223,주던데,6
6224,계단,6
6225,결과,6
6226,곁들여서,6
6227,복음,6
6228,브런치,6
6229,시원합니다,6
6230,시키는게,6
6231,치즈까스,6
6232,햄버그,6
6233,인해,6
6234,흘리면서,6
6235,중화,6
6236,느린,6
6237,매웠네요,6
6238,좋내요,6
6239,맛없으면,6
6240,인대,6
6241,빠름요,6
6242,않나,6
6243,엘베,6
6244,미보,6
6245,검증,6
6246,철판,6
6247,별사탕,6
6248,시공,6
6249,식탁,6
6250,억지로,6
6251,조심하시고,6
6252,먹어네요,6
6253,했는대,6
6254,넣어도,6
6255,왕새우,6
6256,적다는,6
6257,늦게오고,6
6258,걸린듯,6
6259,반했습니다,6
6260,뜬,6
6261,먹을걸,6
6262,대박나시고,6
6263,느끼,6
6264,있었다,6
6265,삭이,6
6266,마블링,6
6267,곰,6
6268,맛잏,6
6269,조치,6
6270,중복,6
6271,퓨,6
6272,녹은,6
6273,빌라,6
6274,먹방,6
6275,밀린,6
6276,재의,6
6277,뚝배기,6
6278,신선한거,6
6279,마른,6
6280,술국,6
6281,불편,6
6282,튀겨졌고,6
6283,좋을텐데,6
6284,만요,6
6285,느리고,6
6286,샀어요,6
6287,허파,6
6288,당산,6
6289,갈게요,6
6290,적다,6
6291,닭강정,6
6292,느리긴,6
6293,열어,6
6294,오소리,6
6295,나와,6
6296,맛딥,6
6297,생맥,6
6298,반값,6
6299,오렌지,6
6300,참에서,6
6301,투움,6
6302,후렌치,6
6303,치킨까,6
6304,비냉셋트,6
6305,쉐이크,6
6306,맥도널드,6
6307,디럭스,6
6308,편리해서,6
6309,중계,6
6310,디카,6
6311,페인,6
6312,해바라기,6
6313,멕,6
6314,가네는,6
6315,연희,6
6316,얼티밋,6
6317,바스크,6
6318,수많은,5
6319,하여튼,5
6320,떠나서,5
6321,간전,5
6322,실하네요,5
6323,주민,5
6324,빠르셔서,5
6325,빠지는,5
6326,달지도,5
6327,시켯더,5
6328,싱겁긴,5
6329,나쁘게,5
6330,부실해요,5
6331,전단지,5
6332,딱인거,5
6333,읽어,5
6334,봐주셨으면,5
6335,필요할,5
6336,찍었어용,5
6337,넘사벽,5
6338,싰,5
6339,마인드,5
6340,맞춰주시고,5
6341,나이,5
6342,냉장,5
6343,딱이고,5
6344,산더미,5
6345,짜거나,5
6346,따끈할,5
6347,비웠어요,5
6348,종료,5
6349,찍었어,5
6350,불긴,5
6351,끼였습니다,5
6352,식었더라고요,5
6353,버려네요,5
6354,예상외,5
6355,주시는데,5
6356,사진이네요,5
6357,싶지만,5
6358,되니까,5
6359,시킨줄,5
6360,넉넉하니,5
6361,보셨나,5
6362,필요없,5
6363,드셨다네요,5
6364,오잉,5
6365,나쁜,5
6366,랫,5
6367,착하네요,5
6368,뚫고,5
6369,싱겁,5
6370,쓰셔서,5
6371,하얗고,5
6372,비우고,5
6373,가방,5
6374,해보려고요,5
6375,줄어든것,5
6376,진하게,5
6377,넉넉했습니다,5
6378,섬세하게,5
6379,친절하셨구요,5
6380,지켜주세요,5
6381,아프고,5
6382,뿌듯하네요,5
6383,현장,5
6384,부들부들하니,5
6385,진득,5
6386,맹탕,5
6387,삼선짜장,5
6388,만난,5
6389,묽어요,5
6390,완벽하게,5
6391,다짐,5
6392,풍부하게,5
6393,들어주셨습니다,5
6394,쌔,5
6395,동그란,5
6396,욭,5
6397,터지겠어요,5
6398,터질거,5
6399,감덩,5
6400,해여,5
6401,로스,5
6402,정성스럽고,5
6403,안되어,5
6404,비용,5
6405,크래커,5
6406,스무디,5
6407,보내주시면,5
6408,타지,5
6409,않은게,5
6410,좋아하,5
6411,퀵,5
6412,망고,5
6413,츄리,5
6414,케이크,5
6415,케익,5
6416,시럽,5
6417,달면서,5
6418,창,5
6419,맛있오용,5
6420,부스러기,5
6421,쁘링클,5
6422,보내시고,5
6423,휴대폰,5
6424,이상해요,5
6425,진거,5
6426,모으는,5
6427,주저,5
6428,기한,5
6429,오래도록,5
6430,이군,5
6431,강제,5
6432,적은줄,5
6433,주시길,5
6434,전지현,5
6435,닭살,5
6436,되어있었고,5
6437,좋아하면,5
6438,식었는데,5
6439,튀기셨는지,5
6440,이었음,5
6441,뜯을,5
6442,비수,5
6443,답장,5
6444,흙,5
6445,않더라고요,5
6446,닭목,5
6447,장갑,5
6448,과음,5
6449,팔면,5
6450,하시니,5
6451,보다가,5
6452,금지,5
6453,늦기는,5
6454,된다,5
6455,있었던,5
6456,시켰어용,5
6457,발전,5
6458,강아지,5
6459,불가능,5
6460,할말,5
6461,세계,5
6462,줄었지만,5
6463,여기네요,5
6464,꼈네요,5
6465,버리기,5
6466,운동,5
6467,배는,5
6468,아이디,5
6469,잃지,5
6470,부러,5
6471,자꾸만,5
6472,뭡,5
6473,못찍엇어,5
6474,풍부해요,5
6475,두드리고,5
6476,받으니,5
6477,치팅,5
6478,많은듯,5
6479,한국인,5
6480,정갈하니,5
6481,상관,5
6482,맛있겠,5
6483,일반도,5
6484,살때,5
6485,넣어주,5
6486,줄이면,5
6487,될까봐,5
6488,들한,5
6489,된다는,5
6490,없으니까,5
6491,식혀,5
6492,무려,5
6493,어마어마합니다,5
6494,딩,5
6495,됐나,5
6496,바뀌었나요,5
6497,의문,5
6498,삶아져서,5
6499,함정,5
6500,누린내가,5
6501,길이,5
6502,실고추,5
6503,째,5
6504,눌,5
6505,매실,5
6506,싸요,5
6507,퀼리티,5
6508,율,5
6509,내년,5
6510,고소하게,5
6511,귀신,5
6512,마싯어서,5
6513,띠,5
6514,좋아하지만,5
6515,않으면,5
6516,필요없다,5
6517,잇더라고요,5
6518,알차서,5
6519,혼,5
6520,가벼운,5
6521,드세오,5
6522,있겠네요,5
6523,진쨔,5
6524,멈출수,5
6525,변,5
6526,만족스러,5
6527,이양,5
6528,이또,5
6529,가가,5
6530,해드렸는데,5
6531,노맛,5
6532,맛있답니다,5
6533,인근,5
6534,해서인지,5
6535,짠데,5
6536,소울,5
6537,애매하네요,5
6538,그랬나,5
6539,빠르구여,5
6540,히히히,5
6541,먹을줄,5
6542,좋았답니다,5
6543,도도,5
6544,좋았구,5
6545,아니더라고요,5
6546,메밀,5
6547,했다는,5
6548,따라올,5
6549,꼭꼭,5
6550,막구수는,5
6551,부들부들해요,5
6552,짧아서,5
6553,베달,5
6554,소비자,5
6555,부드러워용,5
6556,마싯슴,5
6557,없는줄,5
6558,영화,5
6559,닫,5
6560,많아도,5
6561,익히,5
6562,성업,5
6563,먹고싶음,5
6564,목록,5
6565,먹을수가,5
6566,키트,5
6567,안전하고,5
6568,겠네요,5
6569,무니,5
6570,맛있게는,5
6571,익은듯,5
6572,떡보,5
6573,하겠네요,5
6574,여럿,5
6575,특별한,5
6576,오랜만,5
6577,죽이,5
6578,느낌이었습니다,5
6579,개정,5
6580,찔이라서,5
6581,줬더니,5
6582,집니다,5
6583,잘안,5
6584,공동,5
6585,들어가있고,5
6586,요건,5
6587,하신듯,5
6588,좋았어서,5
6589,설정,5
6590,개입,5
6591,지나,5
6592,없으셔서,5
6593,피해,5
6594,무더위,5
6595,않도록,5
6596,안좋아,5
6597,뻥,5
6598,부정,5
6599,많지도,5
6600,패키지,5
6601,지네,5
6602,남네요,5
6603,쓰리,5
6604,여기꺼,5
6605,익,5
6606,일행,5
6607,꼬들꼬들하고,5
6608,쫀득함,5
6609,난다고,5
6610,쭈꾸미,5
6611,쵝오네,5
6612,흐물,5
6613,묻,5
6614,나옵니다,5
6615,누린내,5
6616,쫀득한,5
6617,좀덜,5
6618,양녕,5
6619,빠졌네요,5
6620,짰습니다,5
6621,어차피,5
6622,해치워,5
6623,듣던,5
6624,단거,5
6625,들어있지,5
6626,되겠네요,5
6627,먹어보다,5
6628,리가,5
6629,빠르거,5
6630,텅,5
6631,쓰면서,5
6632,댑,5
6633,우리나라,5
6634,경기,5
6635,레몬,5
6636,하셨고,5
6637,방식,5
6638,잡은,5
6639,올랐으니,5
6640,줄알,5
6641,부탁드릴께요,5
6642,비웠습니다,5
6643,담아주셨네요,5
6644,뜯어서,5
6645,감시,5
6646,비릿,5
6647,괜찮았어서,5
6648,매웠던거,5
6649,성한,5
6650,다다,5
6651,막었어요,5
6652,좋으네,5
6653,젖,5
6654,드리니까,5
6655,없을듯,5
6656,떨어지네요,5
6657,기대하지,5
6658,초대,5
6659,그런거겠죠,5
6660,비싸다,5
6661,아깝게,5
6662,외국,5
6663,씹히고,5
6664,잡고,5
6665,입도,5
6666,테이블,5
6667,써있어서,5
6668,주십니다,5
6669,퍼펙트,5
6670,흔한,5
6671,줄어서,5
6672,맛닜,5
6673,남길게요,5
6674,죄다,5
6675,이상해서,5
6676,갖고,5
6677,불어있어서,5
6678,아따,5
6679,은은하게,5
6680,나는거,5
6681,같네,5
6682,살아서,5
6683,많다는,5
6684,대박나세여,5
6685,먹기전부터,5
6686,해주면,5
6687,미쳤어,5
6688,괜찮을듯,5
6689,헌데,5
6690,오는데도,5
6691,될만큼,5
6692,찍는게,5
6693,셈,5
6694,한것,5
6695,느낌이었지만,5
6696,버전,5
6697,팥,5
6698,하규,5
6699,헷갈리네요,5
6700,아이디어,5
6701,눅눅했지만,5
6702,숴,5
6703,식욕,5
6704,이런거,5
6705,딴,5
6706,가깝고,5
6707,가세,5
6708,채워서,5
6709,딱딱했습니다,5
6710,느님,5
6711,묻어있고,5
6712,어우러져,5
6713,쓰지만,5
6714,유혹,5
6715,흘려서,5
6716,든든하니,5
6717,유명,5
6718,효과,5
6719,사서,5
6720,어딜,5
6721,우린,5
6722,독특하네요,5
6723,했더라고요,5
6724,죄송했어요,5
6725,감사하구,5
6726,만드신,5
6727,까르보나라,5
6728,보여,5
6729,어치,5
6730,반정,5
6731,찐이네요,5
6732,수분,5
6733,해주실,5
6734,호수,5
6735,동봉,5
6736,잘맞네요,5
6737,축축하고,5
6738,나서도,5
6739,젊은,5
6740,열정,5
6741,없는지,5
6742,맛읶어,5
6743,씹어,5
6744,기다리느라,5
6745,하시는게,5
6746,느끼고,5
6747,보구,5
6748,되는듯,5
6749,횟집,5
6750,회의,5
6751,달다,5
6752,배불러도,5
6753,않나요,5
6754,치면,5
6755,드리지만,5
6756,대왕오징어,5
6757,이쁘고,5
6758,생활,5
6759,하고싶어요,5
6760,절하,5
6761,모르,5
6762,임신,5
6763,새지,5
6764,없었던,5
6765,이분,5
6766,군더더기,5
6767,들어주시는,5
6768,잇네여,5
6769,달랐지만,5
6770,된것,5
6771,튀기자마자,5
6772,구분,5
6773,다먹엇어,5
6774,돼지국밥,5
6775,양인,5
6776,잡아주네요,5
6777,많았는지,5
6778,있고요,5
6779,홀려,5
6780,해피,5
6781,도로,5
6782,터질것,5
6783,기념,5
6784,필요한가,5
6785,살의,5
6786,괜찬,5
6787,업도,5
6788,많아진,5
6789,꼬소,5
6790,났음,5
6791,아쉬웠다,5
6792,늦을줄,5
6793,찔이지만,5
6794,윽,5
6795,당일,5
6796,잇구요,5
6797,아까운,5
6798,놧,5
6799,떠여,5
6800,살아있고,5
6801,착즙,5
6802,완벽해서,5
6803,같지도,5
6804,백퍼,5
6805,왜냐면,5
6806,고르곤졸라,5
6807,찐한,5
6808,크림소스,5
6809,넓은,5
6810,어떨지,5
6811,차게,5
6812,짓,5
6813,엄지손가락,5
6814,같어요,5
6815,알았다면,5
6816,건강하게,5
6817,현금,5
6818,하시느라,5
6819,바삭바삭합니다,5
6820,마싯었어요,5
6821,같구,5
6822,그랬듯,5
6823,따뜻하지,5
6824,돌아서,5
6825,두셔서,5
6826,어디가,5
6827,먹구요,5
6828,걸렸구요,5
6829,레게,5
6830,먹으려면,5
6831,맞는데,5
6832,보냈는데,5
6833,아쉬운거,5
6834,했으니,5
6835,가서도,5
6836,꾸준한,5
6837,감솨,5
6838,발골,5
6839,식었을,5
6840,풀림,5
6841,바지,5
6842,괜찮을거,5
6843,마딧,5
6844,부족할,5
6845,하얀,5
6846,적용,5
6847,안매,5
6848,다르,5
6849,먄,5
6850,듣는,5
6851,맵콤,5
6852,열었을,5
6853,몬,5
6854,않았구요,5
6855,보려고,5
6856,치웠습니다,5
6857,고향,5
6858,마시면서,5
6859,딱좋은,5
6860,느끼하게,5
6861,큼직해서,5
6862,빠르지,5
6863,헥헥,5
6864,언급,5
6865,그렇구,5
6866,공지,5
6867,찍습니다,5
6868,모르는,5
6869,쏘주,5
6870,먹은지,5
6871,유튜브,5
6872,시킬세요,5
6873,시킬꺼에요,5
6874,당연하고요,5
6875,장도,5
6876,넣으니,5
6877,머그,5
6878,타르소스,5
6879,온다고,5
6880,나오는데,5
6881,개추,5
6882,싱싱합니다,5
6883,실망했어요,5
6884,유목민,5
6885,달콤하니,5
6886,스레,5
6887,살부,5
6888,은평구,5
6889,하이,5
6890,꾸준하게,5
6891,드림,5
6892,이온,5
6893,맛있다고하네요,5
6894,탱글탱글,5
6895,세스코,5
6896,잘해주셔서,5
6897,게다,5
6898,젤리,5
6899,가더,5
6900,딱좋습니다,5
6901,봤는디,5
6902,계신,5
6903,곤,5
6904,뱉어,5
6905,느끼함도,5
6906,빨간색,5
6907,하얀색,5
6908,이는,5
6909,빨랐,5
6910,받으,5
6911,상관없이,5
6912,망원,5
6913,야할것,5
6914,잊었어요,5
6915,였으면,5
6916,뵙겠습니다,5
6917,까말까,5
6918,새고,5
6919,방송,5
6920,받구,5
6921,사먹음,5
6922,할꺼,5
6923,순대볶음,5
6924,왓네,5
6925,졌어요,5
6926,시키시는,5
6927,익혀주세요,5
6928,장탕,5
6929,팽이버섯,5
6930,어도,5
6931,아쉬웠,5
6932,얼라이언스,5
6933,넙,5
6934,님들,5
6935,들어있는데,5
6936,뜨끈해서,5
6937,잫,5
6938,찍엇네,5
6939,심심하지,5
6940,꽉차서,5
6941,아니였는데,5
6942,찔이에겐,5
6943,멋진,5
6944,달고나,5
6945,느껴지지,5
6946,좋으신,5
6947,쒀,5
6948,씬피자,5
6949,심히,5
6950,몹시,5
6951,삼위일체,5
6952,무지막지,5
6953,김준현,5
6954,생명,5
6955,알람,5
6956,거짓말,5
6957,따뜻했고,5
6958,아메리칸,5
6959,가야,5
6960,미스,5
6961,잡아,5
6962,교환,5
6963,해줬는데,5
6964,풍만,5
6965,야쿠르트,5
6966,결,5
6967,건지는,5
6968,디다,5
6969,알싸하니,5
6970,왔나,5
6971,났구요,5
6972,오금,5
6973,온라인,5
6974,좋다는,5
6975,드시는걸,5
6976,하십시요,5
6977,맛점,5
6978,토치,5
6979,나을,5
6980,있었으나,5
6981,기스면,5
6982,바뀌었나,5
6983,뻔했는데,5
6984,거짓,5
6985,써도,5
6986,가져,5
6987,좋겠는데,5
6988,다는,5
6989,내주셔서,5
6990,되었지만,5
6991,근무,5
6992,맛있었아요,5
6993,성호,5
6994,우수합니다,5
6995,유산,5
6996,지를,5
6997,장용,5
6998,나영,5
6999,계획,5
7000,슬슬,5
7001,잇긴한데,5
7002,고집,5
7003,해진,5
7004,시키고싶어요,5
7005,오면서,5
7006,서더,5
7007,녹지,5
7008,되어있네요,5
7009,뱃속,5
7010,캡사이신,5
7011,기다리다가,5
7012,다시는,5
7013,많길래,5
7014,생기,5
7015,칼칼,5
7016,먹거나,5
7017,알맞은,5
7018,맛있거든요,5
7019,만족함,5
7020,지났는데도,5
7021,정확해요,5
7022,살아있어서,5
7023,않을까요,5
7024,괜찮았음,5
7025,정직하고,5
7026,얌얌,5
7027,매운갈비찜,5
7028,먹고는,5
7029,딱이었어요,5
7030,퀴즈,5
7031,앗있어요,5
7032,연해서,5
7033,좋겠다는,5
7034,좋았을듯,5
7035,겼는데,5
7036,샜네요,5
7037,배고,5
7038,인지도,5
7039,개운한,5
7040,주셨나,5
7041,꼼꼼,5
7042,소문난,5
7043,보였어요,5
7044,작았어요,5
7045,작음,5
7046,이습,5
7047,더위,5
7048,이도,5
7049,했던거,5
7050,먹겠더라고요,5
7051,들렀다,5
7052,눅눅하네요,5
7053,환경호르몬,5
7054,없었다,5
7055,나을듯,5
7056,맛있숩니,5
7057,아보,5
7058,다데기,5
7059,해서요,5
7060,양식,5
7061,먹을수있어요,5
7062,넹,5
7063,정확,5
7064,찍은게,5
7065,드려서,5
7066,달거나,5
7067,무시하네요,5
7068,배딜,5
7069,많이는,5
7070,맛있진,5
7071,멜로,5
7072,삭도,5
7073,마그마,5
7074,여지,5
7075,달콤한게,5
7076,알아서,5
7077,버렸는데,5
7078,낫다,5
7079,물리는,5
7080,답변,5
7081,찍은거,5
7082,원해서,5
7083,삐르,5
7084,크로켓,5
7085,그저께,5
7086,강해요,5
7087,주셨어용,5
7088,똑같아요,5
7089,에프,5
7090,프렌차이즈,5
7091,이었,5
7092,있었어용,5
7093,튀겨졌어요,5
7094,시크릿,5
7095,짭짤하게,5
7096,딸내미,5
7097,초복,5
7098,게장,5
7099,공짜,5
7100,먹으라,5
7101,고픈데,5
7102,카라멜,5
7103,맛잉,5
7104,놀램,5
7105,짜긴한데,5
7106,엘리베이터,5
7107,미지근해서,5
7108,해파리,5
7109,슺니,5
7110,묻어있어서,5
7111,될꺼,5
7112,쩔어,5
7113,드뎌,5
7114,꽉차있어서,5
7115,식었고,5
7116,이조,5
7117,롯데,5
7118,고소함,5
7119,화이,5
7120,사각,5
7121,잘만,5
7122,이스,5
7123,튀로,5
7124,빨리왓,5
7125,머릿,5
7126,할께,5
7127,반숙,5
7128,달이,5
7129,괜찬아,5
7130,튀긴것처럼,5
7131,생각나고,5
7132,줬음,5
7133,확장,5
7134,샀는데,5
7135,물티슈,5
7136,치킨이었습니다,5
7137,어려울,5
7138,감투,5
7139,익혀주셔서,5
7140,초크,5
7141,늦게도,5
7142,레귤러,5
7143,사세요,5
7144,가로,5
7145,문두,5
7146,거가,5
7147,함바,5
7148,지켜질,5
7149,지나면,5
7150,도날드,5
7151,맥플러리,5
7152,프렌치프라이,5
7153,길동,5
7154,선데이,5
7155,맵소,5
7156,만족합니다요,5
7157,잘목었어,4
7158,수거,4
7159,부담스러울,4
7160,땨,4
7161,놀랏어,4
7162,마니아,4
7163,추우니,4
7164,지리,4
7165,먹다니,4
7166,무진장,4
7167,뿐더러,4
7168,식었습니다,4
7169,클래스,4
7170,오셨는지,4
7171,기대하던,4
7172,입속,4
7173,쏟아져,4
7174,적었네요,4
7175,먹는데는,4
7176,흔들렸는지,4
7177,할려,4
7178,샤워,4
7179,적셔,4
7180,궁금하여,4
7181,해주시니,4
7182,훌륭해서,4
7183,맞추려고,4
7184,들어주셨는데,4
7185,애호가,4
7186,먹구있어용,4
7187,죽순,4
7188,불어와서,4
7189,돌아가서,4
7190,긍데,4
7191,청량고추,4
7192,엎어,4
7193,추장,4
7194,생신,4
7195,신다,4
7196,남겨야,4
7197,부족한데,4
7198,짜인데,4
