,word,frequency
7010,은별,3
7011,않나고,3
7012,부랴부랴,3
7013,깁니다,3
7014,붙고,3
7015,맛있는줄,3
7016,여서,3
7017,느껴졌네요,3
7018,좋겠다는,3
7019,소식,3
7020,씹히는게,3
7021,야합니다,3
7022,힘들게,3
7023,뵙겠습니다,3
7024,한주,3
7025,맵단,3
7026,늘어나고,3
7027,수록,3
7028,좋아지는,3
7029,쉽지만,3
7030,되었,3
7031,어우러져,3
7032,내려,3
7033,느긋하게,3
7034,맛있답니다,3
7035,틀,3
7036,일대,3
7037,같다는,3
7038,쟈,3
7039,튀겨졌어요,3
7040,먹고있,3
7041,더해져서,3
7042,뜨끈했어요,3
7043,어후,3
7044,름,3
7045,어울립니다,3
7046,뱃속,3
7047,아니라고,3
7048,큰소리,3
7049,하셔야죠,3
7050,쏟아져있고,3
7051,느꼈어요,3
7052,밸런스,3
7053,막히네요,3
7054,집콕,3
7055,와주셨고,3
7056,펄펄,3
7057,터졌어요,3
7058,취,3
7059,맛소금,3
7060,느껴졌지만,3
7061,하셨는지,3
7062,쏠려,3
7063,동료,3
7064,떡하니,3
7065,확실해요,3
7066,하다고,3
7067,튼실하고,3
7068,먹는다는,3
7069,맛있겠죠,3
7070,인기척,3
7071,식을대로,3
7072,컸으면,3
7073,교환,3
7074,인대,3
7075,죄송하네요,3
7076,조름,3
7077,상위,3
7078,익,3
7079,명시,3
7080,있는것으로,3
7081,맵다는,3
7082,갔었는데,3
7083,실망하지,3
7084,먹엇다,3
7085,얼얼하지만,3
7086,줬더니,3
7087,감추듯,3
7088,라며,3
7089,군침,3
7090,딱조아요,3
7091,있는줄,3
7092,비슷하네요,3
7093,김이랑,3
7094,먹어줘,3
7095,주나요,3
7096,친절했고,3
7097,화장실,3
7098,회의,3
7099,맛있다고하네요,3
7100,상세,3
7101,될지,3
7102,배고픔,3
7103,흠잡을,3
7104,만난,3
7105,이성,3
7106,넓,3
7107,찜빵,3
7108,이제일,3
7109,등급,3
7110,좋어용,3
7111,먼데도,3
7112,찌그러져,3
7113,색다르고,3
7114,먹었습니다만,3
7115,새어,3
7116,매운것으로,3
7117,먹느랴,3
7118,싫어하고,3
7119,늦었,3
7120,보리,3
7121,올리면,3
7122,쓱싹,3
7123,도딱,3
7124,되는것,3
7125,부르네요,3
7126,내년,3
7127,겠습니다,3
7128,흔들렸네요,3
7129,숨구멍,3
7130,찍어도,3
7131,썼네요,3
7132,봤을,3
7133,못찍엇네,3
7134,핫맛,3
7135,동봉,3
7136,돌려도,3
7137,녹,3
7138,아프네요,3
7139,시킬거에,3
7140,냉장,3
7141,하시니,3
7142,딴,3
7143,뜨끈하니,3
7144,노노,3
7145,화곡점,3
7146,많으시네요,3
7147,주실,3
7148,아픈,3
7149,연해서,3
7150,튀기고,3
7151,오른,3
7152,식기전에,3
7153,벌컥,3
7154,약해요,3
7155,올리고,3
7156,바꾸시는게,3
7157,증명,3
7158,착한데,3
7159,최선,3
7160,날인,3
7161,바뀌었다고,3
7162,사시,3
7163,달랬더니,3
7164,빼주시고,3
7165,캡사이신,3
7166,감사한데,3
7167,훌쩍,3
7168,받네요,3
7169,라비,3
7170,아니였습니다,3
7171,좋아했습니다,3
7172,영혼,3
7173,분리수거,3
7174,무고,3
7175,뜨듯,3
7176,아쉬웠어여,3
7177,약하고,3
7178,할거면,3
7179,스시,3
7180,됐지만,3
7181,싸요,3
7182,야할것,3
7183,날이었는데,3
7184,관성,3
7185,근무,3
7186,뜨는,3
7187,흐물,3
7188,디지게,3
7189,돼지껍데기,3
7190,익었으면,3
7191,소진,3
7192,성품,3
7193,시키는거라,3
7194,부탁드린다고,3
7195,과음,3
7196,식을까봐,3
7197,미안합니다,3
7198,안되,3
7199,표정,3
7200,부탁드렸더니,3
7201,기다리지,3
7202,하세,3
7203,피크,3
7204,깃,3
7205,뜯는,3
7206,따마다,3
7207,행복하세요,3
7208,핮니,3
7209,할께용,3
7210,그땐,3
7211,좔좔,3
7212,사제,3
7213,멘,3
7214,차려,3
7215,되나,3
7216,서더,3
7217,먹을수있었습니다,3
7218,먹을텐데,3
7219,해드렸는데,3
7220,있을텐데,3
7221,씻어,3
7222,알맞은,3
7223,끝나고,3
7224,좋다는,3
7225,얇은게,3
7226,안오나요,3
7227,맛볼수,3
7228,되었는지,3
7229,끝내,3
7230,분더,3
7231,없거나,3
7232,널은,3
7233,구리구리,3
7234,횟수,3
7235,작아졌네요,3
7236,검게,3
7237,아니었어서,3
7238,다릿살,3
7239,막히게,3
7240,닼,3
7241,살린,3
7242,이시네요,3
7243,삼십분,3
7244,들어가있고,3
7245,살부,3
7246,머겄습니다,3
7247,그리워서,3
7248,지켜주셔서,3
7249,죄송해서,3
7250,괜찮고요,3
7251,꼬맹이,3
7252,같던데,3
7253,둥,3
7254,명성,3
7255,거려,3
7256,야외,3
7257,급해서,3
7258,이었나,3
7259,해줍니다,3
7260,내시더라고요,3
7261,냄,3
7262,비슷해요,3
7263,영빈,3
7264,이런지,3
7265,들었,3
7266,그립네요,3
7267,해본,3
7268,소바,3
7269,기능,3
7270,꽃게,3
7271,있더군요,3
7272,아니였지만,3
7273,반말,3
7274,눅눅했는데,3
7275,지나니,3
7276,예의,3
7277,그립다,3
7278,퍼지고,3
7279,먹으려니,3
7280,올수,3
7281,교촌치킨,3
7282,짜거나,3
7283,사모님,3
7284,자꾸만,3
7285,싱거운거,3
7286,죄송한,3
7287,맛있다요,3
7288,깔린,3
7289,쓰지만,3
7290,되있어서,3
7291,생겼네요,3
7292,늦구,3
7293,달지도,3
7294,없는거죠,3
7295,뉴스,3
7296,허버허버,3
7297,묻,3
7298,묻어있음,3
7299,들어줌,3
7300,걸리지,3
7301,바라요,3
7302,밀렸는지,3
7303,주시던,3
7304,나더군요,3
7305,뿌려서,3
7306,날임,3
7307,따끈해서,3
7308,빨랐으면,3
7309,버리는,3
7310,짜기는,3
7311,착하세요,3
7312,기다리느라,3
7313,오길래,3
7314,안좋아,3
7315,쏠려서,3
7316,인위,3
7317,짭쪼롬,3
7318,나오면,3
7319,페퍼,3
7320,짜다,3
7321,원하시면,3
7322,그런지는,3
7323,맨보샤,3
7324,어떤건,3
7325,튀겨지고,3
7326,떨어지고,3
7327,광희,3
7328,마약,3
7329,베달,3
7330,스탠다드,3
7331,하여서,3
7332,달다,3
7333,맛있어서요,3
7334,치토스,3
7335,찝찝하네요,3
7336,잘맞네요,3
7337,휙,3
7338,묻지,3
7339,비싸고,3
7340,인터넷,3
7341,먹는데요,3
7342,스럽고,3
7343,씹고,3
7344,열어서,3
7345,먹지요,3
7346,안되더라고요,3
7347,배어있어서,3
7348,빠져있어서,3
7349,크래커,3
7350,해라,3
7351,뿌듯하네요,3
7352,잇으면,3
7353,닭뼈,3
7354,치밥해,3
7355,비싼게,3
7356,끼워,3
7357,웃굿,3
7358,신기,3
7359,없더라,3
7360,팔면,3
7361,평상시,3
7362,뮨,3
7363,달랬는데,3
7364,밀리,3
7365,부실하고,3
7366,케,3
7367,상관,3
7368,보내주시네요,3
7369,갔,3
7370,가가,3
7371,은감,3
7372,비슷해서,3
7373,없는줄,3
7374,비싼건,3
7375,이돈,3
7376,눅지,3
7377,상이,3
7378,식욕,3
7379,거뭇거뭇,3
7380,대란,3
7381,생겨,3
7382,허니콤,3
7383,스럽,3
7384,아깝게,3
7385,갑인것,3
7386,뻑살,3
7387,났어여,3
7388,현저,3
7389,괜차나,3
7390,시크릿,3
7391,개별,3
7392,보내요,3
7393,오다,3
7394,너무하네,3
7395,걸린건,3
7396,친,3
7397,않겠습니다,3
7398,했을텐데,3
7399,안주는데,3
7400,가져다주,3
7401,찾아가서,3
7402,지켜주시고,3
7403,이런것은가요,3
7404,믄,3
7405,했네,3
7406,고함,3
7407,내부,3
7408,나마,3
7409,나빠,3
7410,간편한,3
7411,튀긴듯,3
7412,있고요,3
7413,든든하니,3
7414,도가니탕,3
7415,비린내도,3
7416,볼께요,3
7417,하시는건,3
7418,뚜,3
7419,기력,3
7420,넣은거,3
7421,어렵네요,3
7422,바쁘게,3
7423,절로,3
7424,하십시요,3
7425,구오,3
7426,심심한,3
7427,먹을수있어요,3
7428,왜냐면,3
7429,할아버지,3
7430,느끼하게,3
7431,그런거겠죠,3
7432,너무해요,3
7433,끓인,3
7434,은색,3
7435,좋은지,3
7436,들도,3
7437,도보,3
7438,좋았을거,3
7439,손편지,3
7440,간간히,3
7441,맛보기,3
7442,괜찮았어용,3
7443,열고,3
7444,잇러,3
7445,사기,3
7446,한다해,3
7447,잘했숩니,3
7448,불맛나,3
7449,실력,3
7450,걸린다는거,3
7451,적은건,3
7452,비렸어요,3
7453,먹고있어여,3
7454,시켜놓고,3
7455,잠들어서,3
7456,파는듯,3
7457,잫,3
7458,갈릴듯,3
7459,찍어놓고,3
7460,주시길,3
7461,맛있데,3
7462,결과,3
7463,사는게,3
7464,논거,3
7465,죄송하고,3
7466,낭비,3
7467,빨랐으나,3
7468,먹으려다,3
7469,친절하셔,3
7470,않다,3
7471,커버,3
7472,자안,3
7473,덕지덕지,3
7474,피하,3
7475,감수,3
7476,터지네요,3
7477,매직,3
7478,해줬는데,3
7479,마딧,3
7480,사가,3
7481,마디,3
7482,톡톡,3
7483,단물,3
7484,달란,3
7485,찍히,3
7486,오셨는지,3
7487,닫,3
7488,너겟킹,3
7489,탄산음료,3
7490,되어있었는데,3
7491,까망베르,3
7492,바삭바삭합니다,3
7493,소스류,3
7494,만남,3
7495,불리잘,3
7496,훌륭,3
7497,눅눅한거,3
7498,피곤해서,3
7499,멀어도,3
7500,무성의,3
7501,봐야겠습니다,3
7502,머거,3
7503,튀겨요,3
7504,괜찮을듯,3
7505,먹울게요,3
7506,영화,3
7507,왈왈왈,3
7508,당연하고,3
7509,멈출수가,3
7510,사먹음,3
7511,핵꿀맛,3
7512,풍부하고,3
7513,달력,3
7514,거무,3
7515,낭패,3
7516,열었더니,3
7517,않았구요,3
7518,막는,3
7519,시키려다가,3
7520,적당하고요,3
7521,시키자마자,3
7522,팟,3
7523,빠룸,3
7524,악,3
7525,앎,3
7526,점차,3
7527,익었나,3
7528,오시는데,3
7529,구래,3
7530,필요없음,3
7531,맛있잖아요,3
7532,여기꺼,3
7533,쒀,3
7534,버렸음,3
7535,정돈,3
7536,왓는데,3
7537,방식,3
7538,살찌는,3
7539,없는지,3
7540,시키는걸,3
7541,모자라,3
7542,치네요,3
7543,노란,3
7544,좋은가,3
7545,안줘서,3
7546,하드,3
7547,먹든,3
7548,갸,3
7549,이러,3
7550,사먹는게,3
7551,왔나,3
7552,끄고,3
7553,무지막지,3
7554,않되,3
7555,는지,3
7556,샜고,3
7557,어디가,3
7558,마요,3
7559,맛있더라,3
7560,화나네요,3
7561,성공했네요,3
7562,먹는지,3
7563,인더,3
7564,시즌,3
7565,문의사항,3
7566,맛있오용,3
7567,맛없네요,3
7568,좋았답니다,3
7569,맞,3
7570,달라진,3
7571,추워,3
7572,써있어서,3
7573,쓰요,3
7574,나갔다가,3
7575,슬로우,3
7576,받고나서,3
7577,보내신게,3
7578,제조,3
7579,이라길래,3
7580,점주,3
7581,참죠,3
7582,뜨거,3
7583,냈는데,3
7584,순서,3
7585,해준다고,3
7586,개다,3
7587,축,3
7588,열면,3
7589,영상,3
7590,작습니다,3
7591,맛없는데,3
7592,조앗어요,3
7593,날거,3
7594,로고,3
7595,작다,3
7596,정가,3
7597,느끼함은,3
7598,부르고,3
7599,뿌리는,3
7600,누르지말아,3
7601,적어놨는데,3
7602,씹은,3
7603,더욱이,3
7604,없내요,3
7605,좋았구,3
7606,반면,3
7607,수프,3
7608,치즈까스,3
7609,늘어나진,3
7610,짜증나서,3
7611,먹거나,3
7612,선생님,3
7613,먹곤,3
7614,보내지,3
7615,신경질,3
7616,착시,3
7617,익히,3
7618,지민,3
7619,딴데서,3
7620,답니,3
7621,드렸지만,3
7622,죄송하다,3
7623,테러,3
7624,튀기셨는지,3
7625,오늘날,3
7626,시인,3
7627,찾다가,3
7628,눅눅하지만,3
7629,먹고싶고,3
7630,진했으면,3
7631,나가고,3
7632,터져요,3
7633,초심,3
7634,않으시고,3
7635,케이스,3
7636,드는데,3
7637,비결,3
7638,괜찮으니,3
7639,그랬다,3
7640,먹었는,3
7641,지금껏,3
7642,분말,3
7643,받으신,3
7644,해서인지,3
7645,평범했습니다,3
7646,질감,3
7647,된지,3
7648,남긴,3
7649,시킨다는게,3
7650,신기했어요,3
7651,알려주셔서,3
7652,성산동,3
7653,한창,3
7654,바랄께요,3
7655,책임,3
7656,다양,3
7657,먹도,3
7658,충,3
7659,개입,3
7660,용해,3
7661,놀랬구요,3
7662,짧고,3
7663,좋아하실거,3
7664,양인,3
7665,되었다고,3
7666,짜기만,3
7667,쿼,3
7668,컬리,3
7669,해줘,3
7670,글씨,3
7671,있었는지,3
7672,읽어주셔서,3
7673,장난감,3
7674,포만,3
7675,서요,3
7676,오라,3
7677,시키긴,3
7678,차서,3
7679,미디엄,3
7680,담긴,3
7681,버고,3
7682,케바케,3
7683,힘들었지만,3
7684,안될까,3
7685,간판,3
7686,짜증나,3
7687,엑센트,3
7688,가져온,3
7689,맥스,3
7690,하려구,3
7691,어렵지만,3
7692,큰건,3
7693,부서,3
7694,곡,3
7695,달콤한게,3
7696,안매,3
7697,짠이라,3
7698,오입,3
7699,맛맛맛,3
7700,남은게,3
7701,빠릉,3
7702,그러는,3
7703,들어있는줄,3
7704,괜찮나요,3
7705,지불,3
7706,이득,3
7707,시금치,3
7708,귀찮,3
7709,빠르거,3
7710,받앗습니다,3
7711,이라지만,3
7712,갔나요,3
7713,속상했는데,3
7714,짜증났어요,3
7715,많았는지,3
7716,기대하던,3
7717,어떡합니까,3
7718,써도,3
7719,아닌지,3
7720,요즈음,3
7721,일어나서,3
7722,안되는데,3
7723,느린거,3
7724,밀크쉐이크,3
7725,누르셔서,3
7726,잡아,3
7727,넘치고,3
7728,팬,3
7729,캐첩,3
7730,들었고,3
7731,마싯슴,3
7732,할것두,3
7733,토마토소스,3
7734,너무하신거,3
7735,럭키,3
7736,아닌게,3
7737,파악,3
7738,들어주,3
7739,부실한,3
7740,피드백,3
7741,날이죠,3
7742,타로,3
7743,러시,3
7744,뿌려주세요,3
7745,김다,3
7746,느무느무,3
7747,지나,3
7748,불쾌했습니다,3
7749,부탁드릴께요,3
7750,눅눅했고,3
7751,몽땅,3
7752,보셨는지,3
7753,라즈베리,3
7754,싫다고,3
7755,미남,3
7756,걸린것,3
7757,은행,3
7758,생겼으면,3
7759,아보카도,3
7760,감당,3
7761,맛있엌,3
7762,성하게,3
7763,만족스러운데,3
7764,봐주세요,3
7765,잘먹엇음,3
7766,많으시구,3
7767,딸려,3
7768,미아,3
7769,건강하게,3
7770,비밀번호,3
7771,노원,3
7772,고욤,3
7773,친절하셨구,3
7774,찌는,3
7775,있겠으나,3
7776,도구,3
7777,청량,3
7778,싶기도,3
7779,비웠습니다,3
7780,클럽,3
7781,뻣뻣한,3
7782,닭목,3
7783,나온게,3
7784,쀼,3
7785,쁘링클,3
7786,배잘,3
7787,혼치,3
7788,부족하네요,3
7789,이어,3
7790,신가,3
7791,었습니,3
7792,않을듯,3
7793,킹윙,3
7794,언니,3
7795,갬,3
7796,미안해,3
7797,검사,3
7798,원전,3
7799,올라간,3
7800,다이어리,3
7801,안배,3
7802,간편하고,3
7803,중요,3
7804,서안,3
7805,핫뿌링클,3
7806,타사,3
7807,진행중,3
7808,귀찮아요,3
7809,맛있을수,3
7810,딱좋,3
7811,알려주셨으면,3
7812,두두리,3
7813,촉촉하네요,3
7814,뿌링글,3
7815,생각날거,3
7816,기대하면서,3
7817,조오오오,3
7818,뿌려진,3
7819,햐,3
7820,식으니까,3
7821,치시,3
7822,빗물,3
7823,뿌링뿌링소스,3
7824,보고싶어요,3
7825,받네,3
7826,남는,3
7827,꺼억,3
7828,도움,3
7829,살점,3
7830,빨랐고요,3
7831,이자,3
7832,열기,3
7833,맛있겠,3
7834,이바,3
7835,유선,3
7836,대학로,3
7837,찾아보고,3
7838,있긴한데,3
7839,그러시네요,3
7840,잘알,3
7841,드리며,3
7842,드렸던,3
7843,얌얌,3
7844,건빵,3
7845,상식,3
7846,축축하고,3
7847,해왔는데,3
7848,아깝고,3
7849,퉁,3
7850,더럽게,3
7851,받아야,3
7852,관계,3
7853,몬스타,3
7854,빼먹으신,3
7855,가나다,3
7856,미모,3
7857,볶아서,3
7858,왕십리,3
7859,포식,3
7860,비슷하게,3
7861,뜯어서,3
7862,맛굿,3
7863,재재,3
7864,필요없네요,3
7865,감자탕,3
7866,갈치,3
7867,김찌,3
7868,하였는데,3
7869,정신차려,3
7870,히어로,3
7871,봐주셨으면,3
7872,블링,3
7873,시카고피자,3
7874,양재,3
7875,무색,3
7876,풍부해서,3
7877,좋죠,3
7878,빠라요,3
7879,케익,3
7880,치프,3
7881,좄습니다,3
7882,브라우니,3
7883,멜론,3
7884,유부초밥,3
7885,이기는,2
7886,어울리는것,2
7887,남았을,2
7888,도깨비,2
7889,가는데,2
7890,빵가루,2
7891,사먹다가,2
7892,사라집니다,2
7893,깨끗한게,2
7894,버세,2
7895,앚있어,2
7896,마시서요,2
7897,건강해지는,2
7898,벨벳,2
7899,수박,2
7900,와플,2
7901,올려주셔서,2
7902,히비스커스,2
7903,궁금해서요,2
7904,주는지,2
7905,괜찮더라고요,2
7906,는거,2
7907,진득,2
7908,정성스런,2
7909,손맛,2
7910,슬펐지만,2
7911,빼구요,2
7912,주시고,2
7913,대도,2
7914,빠는,2
7915,딱좋고,2
7916,말라있었어요,2
7917,사먹었는데,2
7918,구색,2
7919,느끼해용,2
7920,사먹는,2
7921,유명,2
7922,담아주셨네요,2
7923,업는,2
7924,또바,2
7925,잇겟지만,2
7926,다닥다닥,2
7927,악취,2
7928,났다고,2
7929,좋으네,2
7930,여기네요,2
7931,싶었음,2
7932,아쉽더라고요,2
7933,아니군요,2
7934,끊어져서,2
7935,먹을만은,2
7936,긴하네요,2
7937,없어진게,2
7938,다르지만,2
7939,날수,2
7940,안됩니다,2
7941,뜨네요,2
7942,홍콩,2
7943,반점,2
7944,딱이예요,2
7945,착했다,2
7946,많긴한데,2
7947,심하고,2
7948,대구,2
7949,당첨,2
7950,실패해서,2
7951,삼박자,2
7952,빨강,2
7953,보았어요,2
7954,따뜻한데,2
7955,느낌이긴,2
7956,차이나서,2
7957,오름,2
7958,쓴다는걸,2
7959,괜찮았다,2
7960,용품,2
7961,익지도,2
7962,날뻔,2
7963,살아있어서,2
7964,없을수가,2
7965,미끄러운데,2
7966,특색,2
7967,탄력,2
7968,극혐,2
7969,흥건해,2
7970,댐,2
7971,같은대,2
7972,지켜지지,2
7973,합쳐서,2
7974,변한것,2
7975,반탕,2
7976,슉,2
7977,남은거랑,2
7978,사먹을거,2
7979,넣을,2
7980,기침,2
7981,이상한거,2
7982,충분했을,2
7983,해볼거,2
7984,노릇,2
7985,입죠,2
7986,물리네요,2
7987,번거롭고,2
7988,이렇,2
7989,버려습니다,2
7990,나는게,2
7991,삼성,2
7992,말랑한,2
7993,이외,2
7994,뭉쳐있는,2
7995,맞긴,2
7996,알레르기,2
7997,빠진건,2
7998,모자,2
7999,라이스,2
8000,많아진,2
8001,접때,2
8002,늦게나마,2
8003,손색,2
8004,버리네요,2
8005,들어주셨구요,2
8006,오는것,2
8007,오셨을,2
8008,나갔네요,2
8009,부실해서,2
8010,미치지,2
8011,꼬릿,2
8012,올라오네요,2
8013,신속해요,2
8014,저주,2
8015,불러요,2
8016,달면서,2
8017,압,2
8018,식은건,2
8019,금불,2
8020,뜨겁지,2
8021,쫄깃합니,2
8022,길도,2
8023,쩔어서,2
8024,돌아왔습니다,2
8025,찍게,2
8026,갈지,2
8027,닺,2
8028,하얀색,2
8029,좋습니다만,2
8030,않지,2
8031,녹은거,2
8032,수리,2
8033,날짜,2
8034,미지근했네요,2
8035,데코,2
8036,설겆,2
8037,해치,2
8038,짜도,2
8039,알맞고,2
8040,사라짐,2
8041,보시길,2
8042,먹어주세요,2
8043,가시네요,2
8044,비닐봉투,2
8045,생각났습니다,2
8046,그요,2
8047,많지도,2
8048,빠른고,2
8049,스러웠는데,2
8050,대중,2
8051,쌩까고,2
8052,들어주신것,2
8053,되어있더라고요,2
8054,지름,2
8055,쑤,2
8056,안되어있었어요,2
8057,많았었는데,2
8058,때마침,2
8059,죄송했어요,2
8060,달아지고,2
8061,고대로,2
8062,모금,2
8063,한층,2
8064,아쉬웠던건,2
8065,불편했네요,2
8066,찜콩,2
8067,세고,2
8068,볶아진,2
8069,없었구요,2
8070,황당했습니다,2
8071,아팠어요,2
8072,부탁드린것도,2
8073,싱거,2
8074,카메라,2
8075,대충대충,2
8076,날것,2
8077,먹인데,2
8078,짱깨,2
8079,보냅니다,2
8080,먹어라,2
8081,춘해,2
8082,깡패,2
8083,불긴,2
8084,습시,2
8085,그렇더라고요,2
8086,쓰시는게,2
8087,당길,2
8088,숫,2
8089,걸렸음,2
8090,따아,2
8091,불어있어요,2
8092,했던대로,2
8093,쌍문,2
8094,탐,2
8095,기대할게요,2
8096,하겠다,2
8097,쓰니까,2
8098,섬세하게,2
8099,필요없고,2
8100,출장,2
8101,먹었던만큼,2
8102,신세,2
8103,비싸져서,2
8104,그런것은가,2
8105,없었,2
8106,짜면을,2
8107,짬면을,2
8108,어쩝,2
8109,딱딱한것,2
8110,달았는데,2
8111,열었어요,2
8112,얼큰함과,2
8113,개발,2
8114,걸때,2
8115,짜시,2
8116,켜서,2
8117,빡빡,2
8118,만두라,2
8119,냄비,2
8120,놨어,2
8121,막내딸,2
8122,고부,2
8123,비웠어요,2
8124,적을까,2
8125,미친듯이,2
8126,느끼한것도,2
8127,멀미,2
8128,지나치게,2
8129,입니자,2
8130,설익거나,2
8131,타지,2
8132,더있음,2
8133,적으니,2
8134,적엇어,2
8135,묵직한,2
8136,땡글,2
8137,불었는데,2
8138,유산슬,2
8139,집어서,2
8140,돌돌,2
8141,남기려고,2
8142,썹수,2
8143,짬국,2
8144,이남,2
8145,쥬리,2
8146,났고,2
8147,차이나죠,2
8148,즐기는,2
8149,보신거,2
8150,줄어든듯,2
8151,식혀서,2
8152,쫀득함,2
8153,끓여서,2
8154,먹네용,2
8155,러,2
8156,칼칼하게,2
8157,비실,2
8158,배부른데도,2
8159,맛있았어요,2
8160,받았어용,2
8161,졌습니다,2
8162,얼큰하지도,2
8163,썬,2
8164,밥좀,2
8165,더주세여,2
8166,주셨고요,2
8167,맛있겠다,2
8168,아누,2
8169,기름지내요,2
8170,같은게나,2
8171,털어,2
8172,주네용,2
8173,툭툭,2
8174,개꿀임,2
8175,익었는지,2
8176,찰기,2
8177,돌았는지,2
8178,뜯자마자,2
8179,눈썹,2
8180,든게,2
8181,아쉬운거,2
8182,씹혀요,2
8183,반신반의,2
8184,전화했었는데,2
8185,알겠고,2
8186,얘길,2
8187,이래저래,2
8188,긴하지만,2
8189,감사하다,2
8190,진정한,2
8191,우수합니다,2
8192,딱딱해,2
8193,깔끔하면서,2
8194,맛있거든요,2
8195,만족했는데,2
8196,담겨와,2
8197,늦어지면,2
8198,늦어진다고,2
8199,미안해서,2
8200,튀겨졋,2
8201,안전운전하세요,2
8202,사미,2
8203,친절하셨구요,2
8204,있겠다,2
8205,깨끗해,2
8206,놀랏,2
8207,뜯을,2
8208,당했습니다,2
8209,죽겠,2
8210,구장,2
8211,하시네,2
8212,캐릭터,2
8213,시큼하고,2
8214,많구여,2
8215,감사합니디,2
8216,보렵,2
8217,버억,2
8218,복음,2
8219,답답한,2
8220,튀겨진거,2
8221,칼칼,2
8222,매웠어용,2
8223,짰어용,2
8224,득템,2
8225,약하네요,2
8226,해주시던,2
8227,청경채,2
8228,들어감,2
8229,어마어마함,2
8230,막어,2
8231,겄,2
8232,썻는데,2
8233,하신것,2
8234,쏘스,2
8235,오셨길래,2
8236,나가는데,2
8237,대문,2
8238,황당하고,2
8239,내놓을게요,2
8240,모에,2
8241,나영,2
8242,주실줄,2
8243,앗어요,2
8244,수능,2
8245,알맹이,2
8246,연해지고,2
8247,주시는건,2
8248,지적,2
8249,해주시나요,2
8250,멱었습니,2
8251,이런게,2
8252,적었는데도,2
8253,집안,2
8254,빠른것,2
8255,서인,2
8256,모르겠다,2
8257,만족할만,2
8258,추잡,2
8259,원체,2
8260,주변인,2
8261,들긴,2
8262,어마어마하게,2
8263,웠,2
8264,부탁드리니,2
8265,무심하네요,2
8266,문시,2
8267,이모,2
8268,익거나,2
8269,친절했는데,2
8270,사발,2
8271,뚫고,2
8272,주민,2
8273,씹,2
8274,비오니까,2
8275,끊어,2
8276,보내서,2
8277,아주머니,2
8278,이상한데,2
8279,걸려도,2
8280,괜찮구,2
8281,했다고만,2
8282,많아진것,2
8283,모았어요,2
8284,생애,2
8285,다니,2
8286,간자장,2
8287,튀겨진게,2
8288,안줄어요,2
8289,늦지도,2
8290,살아서,2
8291,넘느,2
8292,림,2
8293,담백한데,2
8294,밥말,2
8295,해보았어요,2
8296,하얗네요,2
8297,끝난,2
8298,안질리고,2
8299,콩국,2
8300,터지겠어요,2
8301,커다란,2
8302,해피,2
8303,보양식,2
8304,가합니다,2
8305,모르겟네요,2
8306,많았나,2
8307,였다면,2
8308,쵝오네,2
8309,남겼다는,2
8310,비우고,2
8311,통합,2
8312,코스,2
8313,아닌줄,2
8314,하시다니,2
8315,맛있세,2
8316,꽃빵,2
8317,그랬고,2
8318,만족했구요,2
8319,할줄,2
8320,먹앗는데,2
8321,감사합,2
8322,기념,2
8323,만족스러,2
8324,달래줘서,2
8325,비수,2
8326,번갈아,2
8327,심심할,2
8328,목구멍,2
8329,꿀떡,2
8330,오독오독,2
8331,들어도,2
8332,저만큼,2
8333,드세오,2
8334,빨랐던것,2
8335,러러러,2
8336,텅,2
8337,두어,2
8338,찾지,2
8339,드시는데,2
8340,싱거웠지만,2
8341,맛잇어욤,2
8342,터집니다,2
8343,작았던게,2
8344,청량고추,2
8345,기구,2
8346,채도,2
8347,좋겠구요,2
8348,젖어,2
8349,눅눅하지도,2
8350,상관없었는데,2
8351,춥고,2
8352,정밀,2
8353,리좀,2
8354,먹었었습니다,2
8355,부족했던거,2
8356,는데요,2
8357,드세여,2
8358,맛있었거든요,2
8359,덩달아,2
8360,적진,2
8361,하시구,2
8362,않더라고요,2
8363,기다린만큼,2
8364,면빨,2
8365,쪼매,2
8366,괜춘해,2
8367,탱글탱글,2
8368,가더,2
8369,되면서,2
8370,바다,2
8371,끓이면서,2
8372,좋았어여,2
8373,하게습니다,2
8374,도봉동,2
8375,잠수,2
8376,튀긴것,2
8377,많으셨어요,2
8378,사이좋게,2
8379,패,2
8380,할려,2
8381,시켜야겟어요,2
8382,담아주세요,2
8383,좋으시구,2
8384,빠르시구,2
8385,끊어져요,2
8386,저가,2
8387,아깝다고,2
8388,흐믓,2
8389,버삭,2
8390,멈출수,2
8391,체형,2
8392,느끼하더라고요,2
8393,매울줄,2
8394,갔다주시고,2
8395,물맛,2
8396,절망,2
8397,맛없었음,2
8398,쏟아지는,2
8399,온거라,2
8400,탔네요,2
8401,친절하고요,2
8402,베기에,2
8403,이럴수가,2
8404,쓰시는,2
8405,꼬기,2
8406,귀찮아도,2
8407,믐,2
8408,혼났네요,2
8409,될까봐,2
8410,분경,2
8411,기다렸습니다,2
8412,않았으면,2
8413,설마설마,2
8414,바꿨어요,2
8415,아사,2
8416,사키,2
8417,라우,2
8418,랍시고,2
8419,넣지,2
8420,니글니글,2
8421,싶으시면,2
8422,윗쪽,2
8423,쌍문동,2
8424,들어있었는데,2
8425,받았는데도,2
8426,짰고,2
8427,먹은다음,2
8428,느껴져,2
8429,괜차,2
8430,감사하구여,2
8431,느끼느,2
8432,평보,2
8433,바꾸려구요,2
