,word,frequency
8366,쇠고기,4
8367,좋은가,4
8368,게임,4
8369,날것,4
8370,생각날것,4
8371,평범함,4
8372,건데,4
8373,이였습니다,4
8374,불필요한,4
8375,시켰거든요,4
8376,기부,4
8377,업자,4
8378,보신거,4
8379,도움,4
8380,기능,4
8381,세척,4
8382,먀,4
8383,임돠,4
8384,부드러웠는데,4
8385,시인,4
8386,놀라는,4
8387,크구,4
8388,아픔,4
8389,놀라서,4
8390,이리저리,4
8391,훅,4
8392,힘들게,4
8393,드리며,4
8394,졸아요,4
8395,영도,4
8396,여느,4
8397,자안,4
8398,떨어져요,4
8399,가봐,4
8400,강함,4
8401,만들기,4
8402,싱거웠네요,4
8403,특급,4
8404,계절,4
8405,기다려야,4
8406,폐기,4
8407,줄어,4
8408,홓,4
8409,하다못해,4
8410,호우,4
8411,굵고,4
8412,댐,4
8413,많구여,4
8414,어처구니,4
8415,맹맛,4
8416,가짜,4
8417,보증,4
8418,맵다는,4
8419,대감,4
8420,담궈,4
8421,해주셨던,4
8422,매웠음,4
8423,뜨거워요,4
8424,이상하다,4
8425,맛없어,4
8426,얼얼,4
8427,비웠네요,4
8428,짜증났어요,4
8429,알려주시면,4
8430,없었,4
8431,표정,4
8432,첫째,4
8433,적어졌어요,4
8434,하기에는,4
8435,화끈하게,4
8436,지날도,4
8437,맵기에,4
8438,우울한,4
8439,바라며,4
8440,파세여,4
8441,일줄은,4
8442,이대로,4
8443,함니다,4
8444,인하여,4
8445,지경,4
8446,돌아와서,4
8447,오셨지만,4
8448,맵게도,4
8449,두드려서,4
8450,였어,4
8451,바라고,4
8452,맛있오,4
8453,증명,4
8454,줄어드는,4
8455,풀립니다,4
8456,곧바로,4
8457,웨이즈,4
8458,엽봉,4
8459,코스,4
8460,어후,4
8461,생각나게,4
8462,아무런,4
8463,얼씬,4
8464,제만,4
8465,주시던,4
8466,다한,4
8467,모에,4
8468,사와서,4
8469,구오,4
8470,올라와요,4
8471,발가락,4
8472,많을줄,4
8473,맛있던지,4
8474,사라졌어요,4
8475,저가,4
8476,삶아진,4
8477,웠,4
8478,보내지,4
8479,싼데,4
8480,들어간듯,4
8481,파랑,4
8482,죽은,4
8483,배고픔,4
8484,뺏어요,4
8485,먹는답니다,4
8486,들어도,4
8487,느낄수있어요,4
8488,퍼지고,4
8489,늦은게,4
8490,주니,4
8491,심플,4
8492,확실하네요,4
8493,이제일,4
8494,찍지만,4
8495,하고싶은데,4
8496,있기,4
8497,지게,4
8498,좋아하실,4
8499,두껍네요,4
8500,넣었는데도,4
8501,아팠어요,4
8502,일욜,4
8503,학,4
8504,즐겨찾기,4
8505,이나고,4
8506,형,4
8507,않을거,4
8508,뜨끈해요,4
8509,사먹는데,4
8510,보았어요,4
8511,흘렸네요,4
8512,됐구요,4
8513,하게와,4
8514,지리는,4
8515,않으시고,4
8516,잊어버렸어요,4
8517,달라진,4
8518,오는것,4
8519,감정,4
8520,죄송하다,4
8521,밥위,4
8522,츠,4
8523,베어있고,4
8524,드셔요,4
8525,없어졌네요,4
8526,정갈한,4
8527,싶었습니다,4
8528,야들야들하네요,4
8529,놀랍니다,4
8530,뚜,4
8531,집의,4
8532,안되나요,4
8533,달아용,4
8534,진차,4
8535,팔지,4
8536,짜증나네,4
8537,가계,4
8538,가능한데,4
8539,미안한,4
8540,그야말로,4
8541,넘어가요,4
8542,돌아왔습니다,4
8543,어버이날,4
8544,펴서,4
8545,논,4
8546,비틀어져서,4
8547,끊을수가,4
8548,어떡합니까,4
8549,챙겨서,4
8550,찾아도,4
8551,회식,4
8552,셧으,4
8553,시키겠,4
8554,짜로,4
8555,시켰어,4
8556,합니다요,4
8557,느무느무,4
8558,느끼하지만,4
8559,홍대,4
8560,마포,4
8561,심심,4
8562,급하셨는지,4
8563,썰어주셔서,4
8564,안될만큼,4
8565,둑,4
8566,않았다,4
8567,벵,4
8568,시킬만,4
8569,온거죠,4
8570,좋으며,4
8571,부드러우면,4
8572,사먹고,4
8573,용용,4
8574,들어간게,4
8575,나가고,4
8576,아니까,4
8577,먹었었어요,4
8578,차는,4
8579,많은건,4
8580,알찹니다,4
8581,와서요,4
8582,다나,4
8583,잖아,4
8584,망설이다,4
8585,익은건,4
8586,즐겁고,4
8587,즐거워요,4
8588,끝난,4
8589,느낌이긴,4
8590,않았나,4
8591,입고,4
8592,다른듯,4
8593,와주셨습니다,4
8594,다이어리,4
8595,놀랐음,4
8596,닼,4
8597,최고봉,4
8598,따끈따끈하니,4
8599,불량,4
8600,뿌려주세요,4
8601,튀기,4
8602,자꾸자꾸,4
8603,핫뿌링클,4
8604,없는걸,4
8605,는게,4
8606,강하,4
8607,들러서,4
8608,아니겠,4
8609,혼치,4
8610,향기,4
8611,올라오는,4
8612,부디,4
8613,맛있었을,4
8614,자제,4
8615,특이해요,4
8616,페퍼,4
8617,극혐,4
8618,핏자,4
8619,가미,4
8620,햄복,4
8621,강서구,4
8622,익었네요,4
8623,치팅데,4
8624,넘우,4
8625,끝날,4
8626,아우,4
8627,군침,4
8628,궁물,4
8629,눅눅했고,4
8630,메리,4
8631,우왓,4
8632,떠오르는,4
8633,한해,4
8634,덜한,4
8635,지극히,4
8636,넣어주는,4
8637,미노,4
8638,적혀있어서,4
8639,라피,4
8640,비닐봉투,4
8641,리치,4
8642,갈릴것,4
8643,날이었는데,4
8644,랍스터,4
8645,아닌게,4
8646,단체,4
8647,아쉽더라고요,4
8648,좋아하거든요,4
8649,올라가,4
8650,이자,4
8651,뎁혀,4
8652,배갈,4
8653,동,4
8654,최선,4
8655,친절하셨구,4
8656,맬,4
8657,채우고,4
8658,시킬라고요,4
8659,남았을,4
8660,뻣뻣하고,4
8661,좋아하고요,4
8662,신속해요,4
8663,라라,4
8664,시켜놓고,4
8665,참을,4
8666,까먹으셨나,4
8667,괜찮앗어요,4
8668,이었던,4
8669,딱딱해져서,4
8670,회랑,4
8671,비싼것,4
8672,올리,4
8673,딜,4
8674,맛있구용,4
8675,비싸다고,4
8676,샤리,4
8677,어렵지만,4
8678,차슈,4
8679,차마,4
8680,그땐,4
8681,맛보는,4
8682,당직,4
8683,빈속,4
8684,보너스,4
8685,민폐,4
8686,어룡,4
8687,할랍니다,4
8688,받질,4
8689,횟감,4
8690,고슬고슬,4
8691,시켰다고,4
8692,기쁘네요,4
8693,정보,4
8694,먹느냐,4
8695,뜨고,4
8696,궁금한게,4
8697,스러,4
8698,세부,4
8699,보는건데,4
8700,없었고요,4
8701,먼데도,4
8702,여하튼,4
8703,했더니만,4
8704,조아오,4
8705,씹히지도,4
8706,받아요,4
8707,하시는것,4
8708,고심,4
8709,적은지,4
8710,저절로,4
8711,높아요,4
8712,찍으려고,4
8713,이렇게만,4
8714,편지,4
8715,내리는,4
8716,구의,4
8717,마쉬,4
8718,동이,4
8719,시킨거였는데,4
8720,꽃,4
8721,부족할까,4
8722,들어가있네요,4
8723,꽈,4
8724,싱거웠,4
8725,꾸르맛,4
8726,남바,4
8727,채도,4
8728,내사,4
8729,촉촉하네요,4
8730,만들어주시고,4
8731,같은것도,4
8732,맛있았어요,4
8733,회복,4
8734,물맛,4
8735,보이던데,4
8736,말았네요,4
8737,먹는디,4
8738,열어서,4
8739,해줌,4
8740,긴급,4
8741,었습,4
8742,책임,4
8743,나왔길래,4
8744,삽겹,4
8745,치우기,4
8746,억었습니,4
8747,먹을만은,4
8748,잡내두,4
8749,막혀요,4
8750,찐이에요,4
8751,중국산,4
8752,찔이가,4
8753,웃음,4
8754,강조,4
8755,지켜주시고,4
8756,상세,4
8757,착했네요,4
8758,막구수도,4
8759,누르셔서,4
8760,촤,4
8761,될게요,4
8762,시중,4
8763,쓰니,4
8764,훌륭했습니다,4
8765,나누어,4
8766,착한데,4
8767,반주,4
8768,알수가,4
8769,진찌,4
8770,김장,4
8771,부드러우면서,4
8772,그랬었는데,4
8773,안주는데,4
8774,섭취,4
8775,물탄,4
8776,맛있었답니다,4
8777,담백하네요,4
8778,해보았는데,4
8779,잘맞아요,4
8780,저렴하니,4
8781,박하,4
8782,됬는데,4
8783,옴뇸뇸,4
8784,기쁨,4
8785,쳐서,4
8786,알맞고,4
8787,성해,4
8788,하려구,4
8789,안타깝습니다,4
8790,싶은거,4
8791,됐다고,4
8792,맛잇어욤,4
8793,파셔도,4
8794,가는데,4
8795,소스류,4
8796,감히,4
8797,맞는것,4
8798,살아있는,4
8799,차가워,4
8800,서든,4
8801,강하진,4
8802,달았으면,4
8803,묻지도,4
8804,쟁,4
8805,오셨을,4
8806,맞은,4
8807,했다고만,4
8808,하여간,4
8809,갔더니,4
8810,싫다고,4
8811,상관없는데,4
8812,그럴거면,4
8813,되어있지,4
8814,썰어주세요,4
8815,썬,4
8816,럭키,4
8817,됐을,4
8818,찍혔는데,4
8819,훌륭함,4
8820,늦었구요,4
8821,어째,4
8822,대화,4
8823,걸립니다,4
8824,이라네요,4
8825,꽉찬,4
8826,충분했어요,4
8827,식으면,4
8828,모른,4
8829,먹으라는,4
8830,배민,4
8831,없을것,4
8832,넘어도,4
8833,무뼈,4
8834,쏙쏙,4
8835,쟈,4
8836,포장마차,4
8837,항도,4
8838,않으셨으면,4
8839,찌리,4
8840,치밥용,4
8841,웍,4
8842,쫄,4
8843,입덧,4
8844,임산부,4
8845,맘에듬,4
8846,일정한,4
8847,영접,4
8848,하신것,4
8849,딱이에,4
8850,툐,4
8851,먹는것보다,4
8852,어딘,4
8853,공부,4
8854,해졌네요,4
8855,충성,4
8856,맛닛어,4
8857,달라졌어요,4
8858,인도,4
8859,갔을,4
8860,달짝지근해서,4
8861,치밥치밥,4
8862,남은것으로,4
8863,쩔어요,4
8864,느껴졌지만,4
8865,먹게요,4
8866,멀,4
8867,삽니다,4
8868,딱일듯,4
8869,참다가,4
8870,딱좋고,4
8871,남겨주시고,4
8872,쓱쓱,4
8873,갑사,4
8874,되자마자,4
8875,보이긴,4
8876,흰색,4
8877,말랑말랑,4
8878,아니였어요,4
8879,본게,4
8880,미안해,4
8881,뚫린,4
8882,디테,4
8883,찍어야하는데,4
8884,않았던,4
8885,해봤네요,4
8886,클럽,4
8887,주는건,4
8888,자른,4
8889,되도,4
8890,하는것으로,4
8891,운지,4
8892,좋죠,4
8893,독보,4
8894,봐주세요,4
8895,흔적,4
8896,씹는데,4
8897,드렸을,4
8898,본건,4
8899,올수,4
8900,오게,4
8901,작습니다,4
8902,똑같아서,4
8903,눅눅했는데,4
8904,줄곧,4
8905,올까봐,4
8906,소중한,4
8907,튼실하고,4
8908,불러요,4
8909,비벼도,4
8910,샤르르,4
8911,가득하네요,4
8912,갔었는데,4
8913,반면,4
8914,좋아하니,4
8915,신선하니,4
8916,슬펐지만,4
8917,실패하는,4
8918,미각,4
8919,넉넉하구,4
8920,맛있어진것,4
8921,위안,4
8922,왓는데,4
8923,맛있는지는,4
8924,보였지만,4
8925,뜨는,4
8926,바뀐듯,4
8927,말았습니다,4
8928,작아지는,4
8929,조화롭게,4
8930,깔끔했고,4
8931,끝내주게,4
8932,나더군요,4
8933,느껴졌네요,4
8934,어쩝,4
8935,거뭇거뭇,4
8936,배불,4
8937,놀랫어,4
8938,식중독,4
8939,구토,4
8940,칼로리,4
8941,찰기,4
8942,감사합니다아,4
8943,좋도,4
8944,머겄,4
8945,끄,4
8946,풀었습니다,4
8947,탱탱하고,4
8948,사은,4
8949,일식집,4
8950,놀랐,4
8951,마카,4
8952,알차네요,4
8953,친절했고,4
8954,지민,4
8955,한결같고,4
8956,나왔으면,4
8957,믾,4
8958,킬러,4
8959,저렴합니다,4
8960,앗있게,4
8961,햇음,4
8962,밀도,4
8963,냥,4
8964,쓰셔,4
8965,지근,4
8966,맛있아용,4
8967,차네요,4
8968,도미,4
8969,말까,4
8970,실합니다,4
8971,몸살,4
8972,쏠리고,4
8973,도톰해서,4
8974,마싰어용,4
8975,받아야,4
8976,올리겠습니다,4
8977,한가한,4
8978,짜증나요,4
8979,괜찮으니,4
8980,저렴하구,4
8981,툼해,4
8982,돕니다,4
8983,흔들렸네요,4
8984,그요,4
8985,모자란,4
8986,사라짐,4
8987,사먹을게요,4
8988,비틀어지고,4
8989,학년,4
8990,닺,4
8991,완벽할,4
8992,먹고싶고,4
8993,넣었네요,4
8994,의리,4
8995,깔끔해여,4
8996,봤거든요,4
8997,아닌줄,4
8998,나왔지만,4
8999,였는데도,4
9000,백프로,4
9001,딱인,4
9002,맛잏어,4
9003,베어있어서,4
9004,말씀드려요,4
9005,힘들엇어,4
9006,딱이었습니다,4
9007,화나서,4
9008,들어감,4
9009,주신다,4
9010,폭우,4
9011,조오오오,4
9012,매울줄,4
9013,남으면,4
9014,고양이,4
9015,주행,4
9016,저장,4
9017,젤루,4
9018,평범해요,4
9019,필요해서,4
9020,무고,4
9021,힐,4
9022,흘러요,4
9023,사라지는,4
9024,피자토핑,4
9025,껴,4
9026,통째,4
9027,손잡이,4
9028,그렇더라고요,4
9029,흐를,4
9030,있습니다만,4
9031,이쁜,4
9032,아몬드,4
9033,스파,4
9034,대박나시길,4
9035,블,4
9036,땅바닥,4
9037,혼났네요,4
9038,가원,4
9039,한층,4
9040,덕후,4
9041,븐,4
9042,인공,4
9043,보내줘서,4
9044,올릴,4
9045,손편지,4
9046,와야,4
9047,가지러,4
9048,나갔는데,4
9049,휙,4
9050,깊고,4
9051,갈릴듯,4
9052,놀란,4
9053,그런것은지는,4
9054,걸린건,4
9055,느껴져,4
9056,믹스,4
9057,덮여,4
9058,똑,4
9059,황제,4
9060,짠것,4
9061,먹느랴,4
9062,간편한,4
9063,정확했고,4
9064,컸으면,4
9065,비비기,4
9066,싱거운거,4
9067,힘내시고,4
9068,놀랏습니,4
9069,쓰는게,4
9070,먹었는디,4
9071,까먹었습니다,4
9072,찾던,4
9073,씹는줄,4
9074,올라가는,4
9075,수량,4
9076,허고,4
9077,쏘스,4
9078,실패할,4
9079,볶이는,4
9080,집콕,4
9081,미안하네요,4
9082,싫은데,4
9083,남겨주셔서,4
9084,찢어질,4
9085,션,4
9086,맛저,4
9087,상당합니다,4
9088,걸렸어용,4
9089,기대는,4
9090,용해,4
9091,느끼한데,4
9092,싶게,4
9093,커버,4
9094,익지도,4
9095,걸쳐서,4
9096,핑계,4
9097,너무해요,4
9098,해서도,4
9099,칵테일,4
9100,이러고,4
9101,앙이,4
9102,마늘빵,4
9103,대장,4
9104,부르,4
9105,편리하고,4
9106,몽땅,4
9107,잇으면,4
9108,재구,4
9109,시킨다면,4
9110,노릇,4
9111,바쁘게,4
9112,알려주셔서,4
9113,짬면을,4
9114,짜면을,4
9115,던지,4
9116,먹었어오,4
9117,저건,4
9118,밀리,4
9119,핵맛,4
9120,장남,4
9121,일가,4
9122,우당탕,4
9123,히어로,4
9124,아프네요,4
9125,스러울,4
9126,굳어있고,4
9127,사는게,4
9128,졸업식,4
9129,철수,4
9130,세미,4
9131,이삿날,4
9132,생긴건,4
9133,좋아하십니다,4
9134,부시,4
9135,렵,4
9136,괜찮았어용,4
9137,찝찝하네요,4
9138,맛있에,4
9139,오이랑,4
9140,속상했어요,4
9141,당길,4
9142,원하시면,4
9143,막어요,4
9144,콕,4
9145,괜찮나요,4
9146,까맣고,4
9147,시원하구,4
9148,잡혀서,4
9149,봤고,4
9150,송파,4
9151,쭈욱,4
9152,드문데,4
9153,깔끔해,4
9154,수리,4
9155,챌,4
9156,린지,4
9157,하기는,4
9158,적혀있는데,4
9159,이런데,4
9160,불편해서,4
9161,쓰시는듯,4
9162,없는거죠,4
9163,것임,4
9164,짧게,4
9165,추웠는데,4
9166,였거든요,4
9167,뇸뇸,4
9168,먹었어도,4
9169,붓고,4
9170,남겼지만,4
9171,들어갈,4
9172,달동,4
9173,주신것,4
9174,초고,4
9175,손바닥,4
9176,분간,4
9177,떨어짐,4
9178,검,4
9179,씻어서,4
9180,확실해요,4
9181,힘들었고,4
9182,심한,4
9183,랜,4
9184,부응,4
9185,참전,4
9186,보낼,4
9187,나는것,4
9188,샜고,4
9189,시점,4
9190,드린것도,4
9191,바쁘시더라도,4
9192,관성,4
9193,인기척,4
9194,을해,4
9195,해줍니다,4
9196,신경질,4
9197,적으면,4
9198,찢어지고,4
9199,둥,4
9200,앙념,4
9201,나갔다가,4
9202,보리,4
9203,살다가,4
9204,깁니다,4
9205,찍히,4
9206,했네,4
9207,무서운,4
9208,팬,4
9209,등급,4
9210,비싸긴하지만,4
9211,오라,4
9212,서핑,4
9213,비싼게,4
9214,맵내요,4
9215,같으면서도,4
9216,뭐죵,4
9217,어떤건,4
9218,되어있더라고요,4
9219,뚫려서,4
9220,있어서요,4
9221,촬영,4
9222,부른,4
9223,보내주셨더라고요,4
9224,오늘날,4
9225,찍을께요,4
9226,덕지덕지,4
9227,질질,4
9228,늦게와도,4
9229,먹을텐데,4
9230,시키는것으로,4
9231,해물탕,4
9232,속상합니다,4
9233,맞았네요,4
9234,주시는건,4
9235,더럽게,4
9236,짧고,4
9237,큰걸루,4
9238,내려가서,4
9239,잘도,4
9240,보내주시는,4
9241,바꿔주세요,4
9242,식을까봐,4
9243,청결하고,4
9244,따끈따끈해요,4
9245,어여,4
9246,도구,4
9247,싫어,4
9248,바꾸시는게,4
9249,부직포,4
9250,맵지가,4
9251,열라면,4
9252,부탁드린다고,4
9253,진공,4
9254,패킹,4
9255,화나네요,4
9256,케바케,4
9257,강합니다,4
9258,화룡,4
9259,된지,4
9260,시켰으나,4
9261,할수가,4
9262,오느라,4
9263,날이면,4
9264,상소,4
9265,유선,4
9266,할것두,4
9267,스티로폼,4
9268,분위기,4
9269,비슷,4
9270,뭉쳐있어서,4
9271,하여서,4
9272,해주시는게,4
9273,두피,4
9274,얌,4
9275,해준다고,4
9276,검사,4
9277,쏠려,4
9278,괜찮구,4
9279,괜찮고요,4
9280,락,4
9281,이오,4
9282,끄고,4
9283,그럴까,4
9284,깔끔함,4
9285,맛있는대,4
9286,사소한,4
9287,터집니다,4
9288,그리워요,4
9289,탐,4
9290,오다,4
9291,개운하고,4
9292,속풀이,4
9293,되었다고,4
9294,있지요,4
9295,불었는데,4
9296,마시길,4
9297,가져다주,4
9298,액체,4
9299,시카고피자,4
9300,분소,4
9301,어렵네요,4
9302,대란,4
9303,큰건,4
9304,밋나,4
9305,빠져있네요,4
9306,블링,4
9307,없어졌나,4
9308,기성품,4
9309,닭뼈,4
9310,상담사,4
9311,상식,4
9312,받네요,4
9313,기대하면서,4
9314,봐는데,4
9315,새어,4
9316,찾음,4
9317,죄송하네요,4
9318,꺼내서,4
9319,맛이썽,4
9320,눅눅해진,4
9321,나가,4
9322,뿌려진,4
9323,안됬는데,4
9324,목어,4
9325,해라,4
9326,드렸지만,4
9327,항시,4
9328,기합,4
9329,빠뜨리고,4
9330,끓였어요,4
9331,당시,4
9332,굵은,4
9333,쓰나,4
9334,내려,4
9335,곡,4
9336,딴데서,4
9337,꼬맹이,4
9338,꿀떡,4
9339,흐르지,4
9340,계셔서,4
9341,고욤,4
9342,피하,4
9343,스럽,4
9344,아깝,4
9345,됐었는데,4
9346,잊지말고,4
9347,얼큰한게,4
9348,수수,4
9349,줍,4
9350,콩국,4
9351,튀긴듯,4
9352,빨랐으나,4
9353,바뀐것,4
9354,아니였습니다,4
9355,딸려,4
9356,깔아서,4
9357,디지게,4
9358,좋아지는,4
9359,차가워져서,4
9360,쩐,4
9361,산초,4
9362,날임,4
9363,터지네요,4
9364,짭쪼롬,4
9365,교,4
9366,성공했네요,4
9367,트시,4
9368,빠져있어서,4
9369,보내요,4
9370,찬습니다,4
9371,속상했는데,4
9372,이브,4
9373,초록색,4
9374,바닐라,4
9375,괜찮았구요,4
9376,비싸긴,4
9377,전화함,4
9378,튀겨졌는지,4
9379,맞있네요,4
9380,들어가나요,4
9381,굳었어요,4
9382,나답니다,4
9383,좋와,4
9384,찍으려,4
9385,분과,4
9386,돼있고,4
9387,뜹니다,4
9388,져있고,4
9389,나하,4
9390,두었는데,4
9391,안좋습니다,4
9392,이글,4
9393,식어있어서,4
9394,피망,4
9395,불편한,4
9396,메이커,4
9397,물어보고,4
9398,와주셨네요,4
9399,책임지는,4
9400,사먹어야,4
9401,보이는게,4
9402,가젤,4
9403,않았어,4
9404,하시더군요,4
9405,전복,4
9406,놓고가,4
9407,교정,4
9408,친절하세여,4
9409,벅,4
9410,미원,4
9411,불었더라고요,4
9412,비가와,4
9413,눅눅하긴,4
9414,킹킹,4
9415,튀만,4
9416,하게오고,4
9417,나이프,4
9418,감자칩,4
9419,더워,4
9420,나갔다,4
9421,넣어주시는,4
9422,빨라졌네요,4
9423,개중,4
9424,프랜,4
9425,맛본,4
9426,이크,4
9427,먹을거야,4
9428,나왔다길래,4
9429,나고요,4
9430,싫어요,4
9431,차가웠고,4
9432,던져놓고,4
9433,토네이도,4
9434,은지,4
9435,해보,4
9436,부속,4
9437,미역국,4
9438,가다,4
9439,입금,4
9440,보태,4
9441,빠진거,4
9442,뻘,4
9443,맛있는걸,4
9444,출시,4
9445,쏟아지고,4
9446,가능하다고,4
9447,싱,4
9448,메시지,4
9449,주륵,4
9450,했던거보다,4
9451,반가운,4
9452,쵸,4
9453,채워주셔서,4
9454,시켰는디,4
9455,막있게,4
9456,인성,4
9457,들어줘서,4
9458,보네,4
9459,맛없이,4
9460,좋아진듯,4
9461,먹을랍니다,4
9462,잔뼈,4
9463,장소,4
9464,목소리,4
9465,무맛,4
9466,읏,4
9467,보고싶었는데,4
9468,는것은가요,4
9469,명도,4
9470,정색,4
9471,묻었어요,4
9472,튀튀,4
9473,연히,4
9474,찰,4
9475,느리,4
9476,토스,4
9477,스팸김밥,4
9478,한다구,4
9479,시켰어여,4
9480,압축,4
9481,있기에,4
9482,황당했네요,4
9483,찾아왔어요,4
9484,들어있구요,4
9485,따뜻합니다,4
9486,다리는,4
9487,라이드,4
9488,올리브유,4
9489,에러,4
9490,만오,4
9491,그러지,4
9492,안되어서,4
9493,힘들고,4
9494,스모크,4
9495,달구,4
9496,찝찝해서,4
9497,처넌,4
9498,해줬으면,4
9499,도가니,4
9500,소통,4
9501,넘었는데,4
9502,분내로,4
9503,쉐,4
9504,오네여,4
9505,걸어,4
9506,참이네요,4
9507,이상하네요,4
9508,목었어,4
9509,도록,4
9510,로켓,4
9511,지켜서,4
9512,멘보샤,4
9513,그렇다구요,4
9514,미라클,4
9515,쳐도,4
9516,마싱,4
9517,인삼,4
9518,해피밀,4
9519,쿼터파운더,4
9520,창녕,4
9521,노답,4
9522,녹돈,4
9523,미디움,4
9524,맥날이쥬,4
9525,파운드,4
9526,붕어빵,4
9527,마켓,4
9528,거임,4
9529,바꾸세요,4
9530,빨때,4
9531,서브웨이,4
9532,상온,4
9533,화요일,4
9534,뿌링뿌링,4
9535,튀를,4
9536,레카,4
9537,치즈떡볶이,4
9538,빠에야,4
9539,참다,4
9540,대패,4
9541,팥빙수,4
9542,당연하게,4
9543,시키는지,4
9544,씹혀요,3
9545,빠지는것,3
9546,궁금할,3
9547,내는,3
9548,즁,3
9549,터지겠네요,3
9550,제안,3
9551,고문,3
9552,앞문,3
9553,받고서,3
9554,반입,3
9555,잠뽕,3
9556,깊이,3
9557,내면,3
9558,기긴,3
9559,가정,3
9560,집인줄,3
9561,였나요,3
9562,성루,3
9563,마싰습니,3
9564,만족할만,3
9565,느끼한게,3
9566,찍어네요,3
9567,왔음에도,3
9568,없기에,3
9569,쓰시는거,3
9570,되는군요,3
9571,해놨는데,3
9572,시켰나,3
9573,않으셔서,3
9574,잘멋었습니,3
9575,빠지면,3
9576,재사용,3
9577,휼룡,3
9578,음으로,3
9579,채울,3
9580,거참,3
9581,보랑,3
9582,날짜,3
9583,흐린,3
9584,기름지지,3
9585,정말루,3
9586,아니냐고,3
9587,기대할,3
9588,않구요,3
9589,후후후,3
9590,증상,3
9591,짭잘해서,3
9592,마법,3
9593,패,3
9594,원추,3
9595,빠른건,3
9596,느끼하거나,3
9597,큰한,3
9598,잘먹엇숩니,3
9599,지단,3
9600,무질,3
9601,사라졌네요,3
9602,적었습니다,3
9603,베스,3
9604,놀고,3
9605,놀랐구요,3
9606,떡진,3
9607,맛있으며,3
9608,괜찮긴,3
9609,짜내요,3
9610,빨랏습니,3
9611,일정하지,3
9612,알앗,3
9613,잇지,3
9614,넘어가고,3
9615,짜면은,3
9616,오다니,3
9617,죄송했는데,3
9618,였고요,3
9619,아시겠지만,3
9620,흔쾌히,3
9621,좋았으나,3
9622,안햇,3
9623,낙낙,3
9624,달콤함이,3
9625,맑은,3
9626,맛있겠다,3
9627,마땅한,3
9628,찾았는데,3
9629,래야,3
9630,신기해서,3
9631,있어야하는데,3
9632,퍼진,3
9633,빠른고,3
9634,실행,3
9635,끝내줬어요,3
9636,나다네요,3
9637,약함,3
9638,그득,3
9639,없인,3
9640,심심해서,3
9641,녜,3
9642,투성이,3
9643,붙어있네요,3
9644,나오니,3
9645,탔네요,3
9646,많았고요,3
9647,몀,3
9648,화끈한,3
9649,만족했네요,3
9650,않았을까,3
9651,요청서,3
9652,늘려,3
9653,하고있었는데,3
9654,아악,3
9655,바꿔야,3
9656,넣었는지,3
9657,좋아하셨습니다,3
9658,자르르,3
9659,까서,3
9660,심심한거,3
9661,먹겠는데,3
9662,물배,3
9663,말랐네요,3
9664,뜨겁지,3
9665,웬일,3
9666,시킬래,3
9667,예뻐서,3
9668,간하면,3
9669,사줬는데,3
9670,나가기는,3
9671,복숭아,3
9672,써야지,3
9673,들러,3
9674,멋있고,3
9675,허게,3
9676,수박,3
9677,나갔네요,3
9678,그럴수있다고,3
9679,야했어요,3
9680,적당한데,3
9681,연유,3
9682,쨈,3
9683,썸머,3
9684,삐,3
9685,티라미슈,3
9686,신하,3
9687,팝,3
9688,달콤하게,3
9689,쀼링클,3
9690,슌살,3
9691,맛있걱,3
9692,왕도,3
9693,먹고가요,3
9694,빠진건,3
9695,담아주시면,3
9696,짰던,3
9697,시키느라,3
9698,야한다고,3
9699,사이좋게,3
9700,튀겨졌습니다,3
9701,둬서,3
9702,볼품,3
9703,되어와,3
9704,항살,3
9705,쌓아,3
9706,그간,3
9707,갈릴,3
9708,늦출,3
9709,원샷,3
9710,짭잘하니,3
9711,뿌링콜팝,3
9712,분경,3
9713,점장님,3
9714,고의,3
9715,이었으면,3
9716,시키는건,3
9717,적어진듯,3
9718,맞있게,3
9719,해주시길,3
9720,봤나,3
9721,지급,3
9722,눈물나게,3
9723,뿌려져있고,3
9724,웃기,3
9725,안좋았네요,3
9726,남고,3
9727,오시네요,3
9728,하겠,3
9729,싶네여,3
9730,벗겨지고,3
9731,빠삭했어,3
9732,사라진,3
9733,유치원,3
9734,뿌듯했어요,3
9735,알고는,3
9736,여전해요,3
9737,해보였어요,3
9738,튀기기,3
9739,적는것도,3
9740,아쉬웠던건,3
9741,짐하더라고요,3
9742,앞발,3
9743,쪄여,3
9744,올께용,3
9745,좋이요,3
9746,시켜야겟어요,3
9747,뾰족,3
9748,만족스럽,3
9749,넣어져,3
9750,전라도,3
9751,싱싱했고,3
9752,시킨다,3
9753,언능,3
9754,넣을,3
9755,받으시면서,3
9756,딸도,3
9757,먹었던거,3
9758,주가,3
9759,이상한거,3
9760,만족스러웠,3
9761,기억나서,3
9762,이러다,3
9763,소용,3
9764,도장,3
9765,깨기,3
9766,짜가,3
9767,기상,3
9768,변치않는,3
9769,최고점,3
9770,주시겠다고,3
9771,많았어서,3
9772,기대도,3
9773,짜시,3
9774,지저분해서,3
9775,해줘요,3
9776,주시는지,3
9777,속상하지만,3
9778,오예,3
9779,빠르긴,3
9780,대문,3
9781,빨라지면,3
9782,좋겠구요,3
9783,히트,3
9784,배고팠어요,3
9785,곁들이니,3
9786,기다리,3
9787,이불,3
9788,흘려,3
9789,담은,3
9790,보셔야,3
9791,뒀어요,3
