,word,frequency
1674,하니까,4
1675,서도,4
1676,식당,4
1677,이사,4
1678,장염,4
1679,먹을만한,4
1680,없으면,4
1681,남겼네요,4
1682,빨간,4
1683,마트,4
1684,차갑습니다,4
1685,받긴,4
1686,딱딱함,4
1687,돌린,4
1688,안오네요,4
1689,는걸,4
1690,새서,4
1691,됐네요,4
1692,영업,4
1693,비오는,4
1694,후추,4
1695,란,4
1696,섞어,4
1697,맛있으면,4
1698,골라,4
1699,부은,4
1700,불편했습니다,4
1701,이야기,4
1702,맞나,4
1703,이상하고,4
1704,쯤,4
1705,형편,4
1706,했는데도,4
1707,안가네요,4
1708,크네요,4
1709,않았고,4
1710,쩐내,4
1711,새고,4
1712,보입니다,4
1713,인기척,4
1714,랩핑,4
1715,흘러,4
1716,도로명주소,4
1717,신경질,4
1718,이전,4
1719,의문,4
1720,정말로,4
1721,맛없으면,4
1722,질김,4
1723,래서,4
1724,크게,4
1725,비용,4
1726,먹을수,4
1727,덕지덕지,4
1728,개념,4
1729,알림,4
1730,어보,4
1731,느려서,4
1732,저런,4
1733,주변,4
1734,쭈꾸미,4
1735,고생,4
1736,기대했는데,4
1737,급,4
1738,뭐라,4
1739,하셨으면,4
1740,안되면,4
1741,쿡,4
1742,데워,4
1743,걸까,4
1744,흘러서,4
1745,어요,4
1746,나오네요,4
1747,입장,4
1748,패스트푸드,4
1749,좋겠어요,4
1750,늦어요,4
1751,걸렸어요,4
1752,모르겠습니다,4
1753,들어가는,4
1754,부모님,4
1755,옵션,4
1756,씹으면,4
1757,베어,4
1758,썼는데,4
1759,아깝,4
1760,부드럽고,4
1761,실,4
1762,동생,4
1763,찍었습니다,4
1764,며칠,4
1765,니,4
1766,낮,4
1767,밀봉,4
1768,총,4
1769,튀겼는지,4
1770,레드,4
1771,국,4
1772,하겠는데,4
1773,나쁘지,4
1774,오래되서,4
1775,있는지,4
1776,짜게,4
1777,탕슉,4
1778,적었는데,4
1779,져서,4
1780,있어야,4
1781,칸,4
1782,검은색,4
1783,됐는데,4
1784,무적,4
1785,버려,4
1786,해주시,4
1787,정신,4
1788,부탁드려요,4
1789,짠,4
1790,요리,4
1791,빛,4
1792,삼선,4
1793,했었는데,4
1794,같네여,4
1795,마파두부,4
1796,구분,4
1797,괜찮았는데,4
1798,미지근하고,4
1799,염,4
1800,주기도,4
1801,힘줄,4
1802,좋았어요,4
1803,그날,4
1804,짜파게티,4
1805,붙어,4
1806,녹고,4
1807,칠리,4
1808,너겟,4
1809,양념감자,4
1810,튀가,4
1811,안남,4
1812,늦네요,4
1813,빠지고,4
1814,노량진,4
1815,뿐,4
1816,먹으니,4
1817,만두국,4
1818,너무하시네요,4
1819,라볶이,4
1820,같다고,4
1821,하는것,4
1822,해당,4
1823,내용,4
1824,라이더,4
1825,아니지,4
1826,가끔,4
1827,오구,4
1828,바쁜건,4
1829,페리,4
1830,카나,4
1831,되는거,4
1832,노,4
1833,받았네요,4
1834,집도,4
1835,티,4
1836,시러요,4
1837,먹으려,4
1838,그런게,4
1839,죄다,4
1840,읍니,4
1841,전화했는데,4
1842,태,4
1843,같았습니다,4
1844,늦는건,4
1845,둘째,4
1846,빠르게,4
1847,오래된듯,4
1848,나쁘네요,4
1849,눅눅해요,4
1850,팩,4
1851,필요,4
1852,딱딱했어요,4
1853,없는거,4
1854,할께요,4
1855,그러려니,4
1856,스프라이트,4
1857,시키지도,4
1858,없,4
1859,브랜드,4
1860,현장,4
1861,최소한,4
1862,대면,4
1863,야하는,4
1864,연구,4
1865,설렁탕,4
1866,사전,4
1867,쌩,4
1868,없다고,4
1869,초과,4
1870,진,4
1871,포크,4
1872,불만,4
1873,오네여,4
1874,녹아있고,4
1875,난리,4
1876,에두,4
1877,식었네요,4
1878,비냉,4
1879,싱거워요,4
1880,저렇게,4
1881,정식,4
1882,했다가,4
1883,되어있고,4
1884,요금,4
1885,마라,4
1886,부,4
1887,실화,4
1888,흥건,4
1889,트러플,4
1890,프라이,4
1891,흘려서,4
1892,려고,4
1893,조치,4
1894,떠서,4
1895,써브웨이,4
1896,충무로,4
1897,에어,4
1898,참다,4
1899,모래,4
1900,유니짜장,3
1901,가봤더니,3
1902,온줄,3
1903,알았네,3
1904,참았습니다,3
1905,끊어,3
1906,버립니다,3
1907,친절,3
1908,바뀌,3
1909,기질,3
1910,들어주시고,3
1911,찬,3
1912,늦어,3
1913,망정,3
1914,케챱,3
1915,잇어서,3
1916,몰라,3
1917,밥맛,3
1918,자극,3
1919,반죽,3
1920,항,3
1921,베이스,3
1922,고명,3
1923,보임,3
1924,그럴수있다고,3
1925,집앞,3
1926,아니니,3
1927,가셨네요,3
1928,없으시고,3
1929,않을듯,3
1930,식어있네요,3
1931,유독,3
1932,파,3
1933,기는,3
1934,해야하나요,3
1935,시키겠습니다,3
1936,심각하게,3
1937,직화,3
1938,하구,3
1939,야간,3
1940,신청,3
1941,하시는데,3
1942,냈는데,3
1943,잇어요,3
1944,꽤,3
1945,없을거,3
1946,비슷한,3
1947,보신거,3
1948,솔직하게,3
1949,힘든,3
1950,그랬지만,3
1951,시켜도,3
1952,스타일,3
1953,이도,3
1954,물질,3
1955,아니죠,3
1956,없었음,3
1957,특별히,3
1958,레시피,3
1959,가나,3
1960,다르고,3
1961,하셔야,3
1962,않을거,3
1963,안해,3
1964,없는건,3
1965,치,3
1966,비리,3
1967,만하,3
1968,전반,3
1969,대,3
1970,일일,3
1971,가위,3
1972,논,3
1973,살코기,3
1974,씹다가,3
1975,실패,3
1976,찌게,3
1977,황당해서,3
1978,손가락,3
1979,집어,3
1980,먹나요,3
1981,대한,3
1982,맛없게,3
1983,안되는듯,3
1984,여지,3
1985,껏,3
1986,의아,3
1987,떠나,3
1988,서로,3
1989,생명,3
1990,눅눅하게,3
1991,비싼데,3
1992,재탕,3
1993,튀겨놓은,3
1994,작네요,3
1995,육안,3
1996,좋아했는데,3
1997,텐더,3
1998,줬으면,3
1999,같은거,3
2000,초,3
2001,드려서,3
2002,친,3
2003,화나고,3
2004,피해,3
2005,젖어있고,3
2006,배탈,3
2007,만큼,3
2008,놀랐습니다,3
2009,판,3
2010,맛없어,3
2011,써야,3
2012,오길래,3
2013,차고,3
2014,말아야지,3
2015,연,3
2016,문후,3
2017,기다리는데,3
2018,먹죠,3
2019,짜증나서,3
2020,찍었는데,3
2021,였고,3
2022,기다림,3
2023,그건,3
2024,씹다,3
2025,고파서,3
2026,장국,3
2027,하시길,3
2028,끊으시고,3
2029,됐어요,3
2030,났는데,3
2031,남아,3
2032,말으셔야죠,3
2033,숙성,3
2034,싸고,3
2035,받았더니,3
2036,미안하다는,3
2037,쓰려고,3
2038,걸렸습니다,3
2039,감당,3
2040,나름,3
2041,유부초밥,3
2042,산,3
2043,두꺼워서,3
2044,올려요,3
2045,넣자마자,3
2046,누린내,3
2047,찌개,3
2048,불쾌했습니다,3
2049,양념장,3
2050,삶은,3
2051,평범한,3
2052,걸린다더니,3
2053,뇨,3
2054,표시,3
2055,먹자고,3
2056,끊고,3
2057,수없이,3
2058,소,3
2059,가져가라고,3
2060,모르고,3
2061,부추,3
2062,절임,3
2063,상추,3
2064,지났는데,3
2065,대화,3
2066,대처,3
2067,맛있었어요,3
2068,없으니,3
2069,가는,3
2070,야식,3
2071,시키는건데,3
2072,방지,3
2073,써주셨으면,3
2074,주셔서,3
2075,털,3
2076,이러죠,3
2077,기선,3
2078,들어주셔서,3
2079,습기,3
2080,온것도,3
2081,안타깝습니다,3
2082,늦는데,3
2083,달이,3
2084,한적,3
2085,난건,3
2086,인정,3
2087,닭도리탕,3
2088,병,3
2089,보내주셨네요,3
2090,참으로,3
2091,의도,3
2092,마인드,3
2093,이런것은가요,3
2094,받으면서,3
2095,괜찮았어요,3
2096,깜빡,3
2097,무서워서,3
2098,하겠네요,3
2099,바보,3
2100,취급,3
2101,아니구요,3
2102,입대,3
2103,해주는,3
2104,첨부,3
2105,알아서,3
2106,안대,3
2107,해주셨으면,3
2108,간전,3
2109,썻,3
2110,탱,3
2111,남김,3
2112,아들,3
2113,넘도록,3
2114,나길래,3
2115,좋을,3
2116,식중독,3
2117,갖고,3
2118,구토,3
2119,더욱,3
2120,고요,3
2121,남은거,3
2122,빨랐어요,3
2123,온듯,3
2124,햇음,3
2125,꾸역꾸역,3
2126,하긴,3
2127,싱겁네요,3
2128,뭍,3
2129,사고,3
2130,무심하네요,3
2131,강하고,3
2132,싱거,3
2133,먹을라고,3
2134,벌,3
2135,뉴,3
2136,묻어있고,3
2137,아저씨,3
2138,과정,3
2139,신선하지,3
2140,접수,3
2141,제육,3
2142,답답하네요,3
2143,열려서,3
2144,오는거,3
2145,콩나물,3
2146,베이컨,3
2147,많아,3
2148,아쉬움,3
2149,휴지,3
2150,먹을래요,3
2151,비닐봉지,3
2152,먹는줄,3
2153,익지도,3
2154,아깝다,3
2155,충분히,3
2156,디,3
2157,와중,3
2158,줘서,3
2159,배짱,3
2160,이었음,3
2161,결론,3
2162,싶음,3
2163,시지,3
2164,쉽지,3
2165,이라지만,3
2166,티나,3
2167,나왔습니다,3
2168,나왔네요,3
2169,쓸,3
2170,실시간,3
2171,반대,3
2172,둔,3
2173,이하,3
2174,였는지,3
2175,술,3
2176,프랜차이즈,3
2177,충만,3
2178,있었고,3
2179,가야,3
2180,지에,3
2181,재구매,3
2182,많은지,3
2183,부족,3
2184,탄거,3
2185,봣,3
2186,늦었고,3
2187,하자,3
2188,다는,3
2189,노크,3
2190,버렸,3
2191,재주,3
2192,감사,3
2193,계란말이,3
2194,늦음,3
2195,적당히,3
2196,된게,3
2197,미,3
2198,늦으면,3
2199,해주시던지,3
2200,다주,3
2201,화나네요,3
2202,붙어서,3
2203,지고,3
2204,넘어가는,3
2205,쇠,3
2206,나쁘게,3
2207,그럴까,3
2208,들은,3
2209,하자는,3
2210,느려,3
2211,비려,3
2212,기다릴,3
2213,들었지만,3
2214,던지,3
2215,없었네요,3
2216,축구,3
2217,오나요,3
2218,받았고,3
2219,명란,3
2220,마요네즈,3
2221,문어,3
2222,구별,3
2223,바뀐거,3
2224,모르,3
2225,고지,3
2226,번시,3
2227,돌이,3
2228,안고,3
2229,달콤,3
2230,그랬습니다,3
2231,결재,3
2232,있습니까,3
2233,남긴,3
2234,걸렸구요,3
2235,많은거,3
2236,넘쳐,3
2237,고무줄,3
2238,씹혀서,3
2239,딱딱합니다,3
2240,춘장,3
2241,폐기,3
2242,딱딱하네요,3
2243,워,3
2244,유난히,3
2245,느낌이네요,3
2246,그랬는데,3
2247,맛없네요,3
2248,허니,3
2249,자잘한,3
2250,등록,3
2251,없던,3
2252,궁금하네요,3
2253,반응,3
2254,레,3
2255,같았어요,3
2256,잘게,3
2257,받으면,3
2258,이러시더라고요,3
2259,하시는건,3
2260,안된다고,3
2261,주셨어요,3
2262,따,3
2263,취향,3
2264,넣어주시고,3
2265,맞는지,3
2266,이상해요,3
2267,차가,3
2268,짰어요,3
2269,오더라고요,3
2270,편이,3
2271,달아서,3
2272,먹으니까,3
2273,어치,3
2274,먹은건,3
2275,많지,3
2276,씹을,3
2277,팔보채,3
2278,힘드네요,3
2279,이면,3
2280,빨라요,3
2281,젤,3
2282,끓여,3
2283,모자라서,3
2284,돌뼈,3
2285,부족해서,3
2286,붙어있어서,3
2287,당근,3
2288,뱉었어요,3
2289,음식점,3
2290,싱거웠어요,3
2291,늦은건,3
2292,없을것,3
2293,자장,3
2294,괜찮았습니다,3
2295,맛없다,3
2296,익음,3
2297,삼선짜장,3
2298,오랜,3
2299,가닥,3
2300,물기,3
2301,볶,3
2302,평일,3
2303,주말,3
2304,심함,3
2305,어디서,3
2306,하더군요,3
2307,특성,3
2308,바지락,3
2309,씹히는,3
2310,조미료,3
2311,하네,3
2312,우수,3
2313,줘야,3
2314,현금,3
2315,옆,3
2316,용이,3
2317,나왔는데,3
2318,준비,3
2319,느려도,3
2320,긴,3
2321,쪼가리,3
2322,참았어요,3
2323,씹는줄,3
2324,치즈버거,3
2325,아시,3
2326,강,3
2327,어물,3
2328,빼먹은,3
2329,던져놓고,3
2330,맛없,3
2331,되니,3
2332,샀는데,3
2333,구리,3
2334,오소리,3
2335,분후,3
2336,준다,3
2337,진미채,3
2338,오뎅,3
2339,죄송하지만,3
2340,같지도,3
2341,왔다,3
2342,입금,3
2343,차액,3
2344,비빔,3
2345,브레이크,3
2346,좋고,3
2347,초록색,3
2348,갯수,3
2349,다름,3
2350,잡내가,3
2351,쓰셔야,3
2352,적었어요,3
2353,접시,3
2354,보냈네요,3
2355,같,3
2356,프라이어,3
2357,있던,3
2358,프로모션,3
2359,미지근한,3
2360,식을대로,3
2361,공동,3
2362,하시던지,3
2363,정색,3
2364,껌,3
2365,뭡,3
2366,튀기고,3
2367,넉넉히,3
2368,쏘,3
2369,주셨는데,3
2370,먹었고,3
2371,하진,3
2372,퉁퉁,3
2373,다해,3
2374,싱싱한,3
2375,다릿살,3
2376,있죠,3
2377,드네,3
2378,팍팍,3
2379,언제나,3
2380,갔네요,3
2381,드,3
2382,퍼지고,3
2383,뎅,3
2384,즐겨,3
2385,싶었네요,3
2386,먹겠습니다,3
2387,들어있지,3
2388,자메이카,3
2389,떨어지고,3
2390,경험,3
2391,스럽고,3
2392,봤더니,3
2393,반시,3
2394,아니겠죠,3
2395,반값,3
2396,대서,3
2397,부실하고,3
2398,익힌,3
2399,이돈,3
2400,않게,3
2401,이해해,3
2402,불친절하고,3
2403,바사,3
2404,요로,3
2405,마시고,3
2406,기다렸다가,3
2407,했을텐데,3
2408,시키면서,3
2409,체인점,3
2410,분명히,3
2411,드리겠습니다,3
2412,주는거,3
2413,닫아서,3
2414,리터,3
2415,나빠,3
2416,깍두기,3
2417,은색,3
2418,무료,3
2419,한다해,3
2420,올려서,3
2421,칼집,3
2422,외출,3
2423,논거,3
2424,모로,3
2425,개시,3
2426,코,3
2427,상자,3
2428,익었어요,3
2429,적었고,3
2430,블랙,3
2431,어디가,3
2432,왔는데도,3
2433,보내신게,3
2434,응암,3
2435,캐,3
2436,왔으면,3
2437,윙,3
2438,서서,3
2439,오면,3
2440,인성,3
2441,작다,3
2442,죄송하다,3
2443,보는데,3
2444,메세지,3
2445,들었습니다,3
2446,정확하게,3
2447,흐물거리,3
2448,된지,3
2449,준듯,3
2450,책임,3
2451,가시,3
2452,개봉,3
2453,놓은,3
2454,온다,3
2455,시켜요,3
2456,쳐도,3
2457,특이,3
2458,옆집,3
2459,간다,3
2460,쓰세요,3
2461,타고,3
2462,컵,3
2463,차가워요,3
2464,난,3
2465,식다못해,3
2466,고서,3
2467,매일,3
2468,부서,3
2469,탄산수,3
2470,그러는,3
2471,뿌려,3
2472,걸어서,3
2473,갔나요,3
2474,상하이,3
2475,슈비,3
2476,밀려서,3
2477,신지,3
2478,항의,3
2479,불가,3
2480,쉬,3
2481,림프,3
2482,같으면,3
2483,거임,3
2484,리지,3
2485,모짜렐라,3
2486,상온,3
2487,맞아서,3
2488,골고루,3
2489,커리,3
2490,퀸,3
2491,정리,3
2492,삭,3
2493,느끼하네요,3
2494,따듯,3
2495,했음,3
2496,놀랐어요,3
2497,드리지,3
2498,드려,3
2499,드리며,3
2500,설날,3
2501,가라아게,3
2502,상식,3
2503,뜨거운,3
2504,양해,3
2505,콰트로,3
2506,녹은,3
2507,마스크,3
2508,착용,3
2509,골드,3
2510,잇고,3
2511,한쪽,3
2512,천왕,3
2513,꺼낸,3
2514,이동,3
2515,녹아,3
2516,베드,3
2517,탕짬,2
2518,갖다주고,2
2519,퉁,2
2520,가려,2
2521,얼큰하게,2
2522,해달라,2
2523,하러,2
2524,하던데,2
2525,신가,2
2526,왔다고,2
2527,쓰다,2
2528,해결,2
2529,내면,2
2530,버럭,2
2531,시오,2
2532,달라졌네요,2
2533,바람,2
2534,이벤,2
2535,주신다더니,2
2536,주는게,2
2537,미지,2
2538,이안,2
2539,지단,2
2540,오므라이스,2
2541,놀고,2
2542,시켰지만,2
2543,익고,2
2544,묻혀,2
2545,먹엇네,2
2546,시키긴,2
2547,잇네요,2
2548,본적,2
2549,알았지만,2
2550,하시기,2
2551,아니였는데,2
2552,느끼해서,2
2553,버려네요,2
2554,사먹는,2
2555,스러워요,2
2556,맛있다,2
2557,조해,2
2558,보냈으면,2
2559,죄송해요,2
2560,시보,2
2561,러시,2
2562,탈,2
2563,지나서야,2
2564,겸,2
2565,야한다고,2
2566,해주시는,2
2567,식욕,2
2568,적고요,2
2569,파맛,2
2570,뜨나요,2
2571,안됩니다,2
2572,했다는,2
2573,알람,2
2574,받을거면,2
2575,발,2
2576,감자탕,2
2577,드린다고,2
2578,소식,2
2579,애기,2
2580,파세요,2
2581,되도록,2
2582,없고요,2
2583,있나요,2
2584,괜찮고,2
2585,줄알,2
2586,바스락,2
2587,이제껏,2
2588,자영,2
2589,업자,2
2590,된다,2
2591,기능,2
2592,까먹고,2
2593,줬어요,2
2594,이럴까,2
2595,가짜,2
2596,시키던,2
2597,붙은거,2
2598,떨어졌어요,2
2599,괜찮네요,2
2600,않으면,2
2601,드렸으나,2
2602,부숴,2
2603,흘렸네요,2
2604,쌈장,2
2605,해주기,2
2606,무척,2
2607,품목,2
2608,된다는,2
2609,그대,2
2610,품,2
2611,리,2
2612,부스러기,2
2613,먹을게,2
2614,글쎄요,2
2615,먹었구요,2
2616,웬만해,2
2617,족,2
2618,땡겨서,2
2619,지방,2
2620,펴서,2
2621,나가겠어요,2
2622,볼일,2
2623,올라와서,2
2624,떠,2
2625,찾아도,2
2626,드릴께요,2
2627,가져다주셔서,2
2628,진정,2
2629,같진,2
2630,퍽퍽해,2
2631,배고픈,2
2632,갔어요,2
2633,쩝,2
2634,희,2
2635,아시겠죠,2
2636,핫후,2
2637,있는게,2
2638,짜증나네,2
2639,호수,2
2640,허벅지,2
2641,아픔,2
2642,되면,2
2643,열었을,2
2644,겉바,2
2645,적는데,2
2646,익었네요,2
2647,너무하십니다,2
2648,올,2
2649,있나,2
2650,안은,2
2651,들었어요,2
2652,자세히,2
2653,죽은,2
2654,시체,2
2655,보자마자,2
2656,먹고싶지,2
2657,당당하게,2
2658,확실히,2
2659,아쉽고,2
2660,느껴지네요,2
2661,마루,2
2662,만족도,2
2663,승부,2
2664,주시기로,2
2665,올린,2
2666,겠죠,2
2667,회수,2
2668,괜찮다고,2
2669,어이없네요,2
2670,안되신,2
2671,이렇,2
2672,피크,2
2673,달라구,2
2674,기재,2
2675,촉촉한,2
2676,시원한,2
2677,죄송한,2
2678,않다,2
2679,주고는,2
2680,회랑,2
2681,활,2
2682,퀄,2
2683,어려울,2
2684,추,2
2685,모처럼,2
2686,스러워,2
2687,죄송하다며,2
2688,불량,2
2689,하셔요,2
2690,없으며,2
2691,아마도,2
2692,어려운,2
2693,약,2
2694,깜박,2
2695,괜찮았던거,2
2696,두꺼워,2
2697,면적,2
2698,좋은지,2
2699,있다가,2
2700,멋대로,2
2701,밥알,2
2702,웩,2
2703,깜놀,2
2704,시켰다고,2
2705,통해,2
2706,힘들,2
2707,버리기,2
2708,아까워,2
2709,왔고요,2
2710,멀리,2
2711,안되시는,2
2712,러신,2
2713,되었으면,2
2714,비벼져서,2
2715,받으니,2
2716,되있음,2
2717,이상하게,2
2718,찍었네요,2
2719,집중,2
2720,겼습니다,2
2721,러버,2
2722,썩은,2
2723,안된,2
2724,주는데,2
2725,쉰,2
2726,하나로,2
2727,찝찝함,2
2728,닥,2
2729,전화할까,2
2730,식어있는,2
2731,할꺼면,2
2732,묻지도,2
2733,싶었어요,2
2734,실망했네요,2
2735,올리더라도,2
2736,국산,2
2737,먼,2
2738,어이없고,2
2739,어버이날,2
2740,족보,2
2741,뻣뻣하고,2
2742,섞이지도,2
2743,갔더니,2
2744,대뜸,2
2745,기다렸습니다,2
2746,의미,2
2747,없죠,2
2748,됐을,2
2749,모르는,2
2750,무침,2
2751,기껏,2
2752,뜯는,2
2753,칼,2
2754,내주신,2
2755,할꺼,2
2756,도중,2
2757,당한,2
2758,월요일,2
2759,보내주겠다고,2
2760,그러고서,2
2761,성품,2
2762,따뜻하고,2
2763,앞다리,2
2764,뒷다리,2
2765,모른,2
2766,하염없이,2
2767,역점,2
2768,먹으려다,2
2769,째,2
2770,하려다가,2
2771,싹,2
2772,넘어도,2
2773,다른것,2
2774,같구,2
2775,조심,2
2776,해주시면,2
2777,게모,2
2778,기지점,2
2779,놀랬습니다,2
2780,아끼시는건,2
2781,아니시길,2
2782,뭉쳐서,2
2783,안되있고,2
2784,하시는게,2
2785,맞는거,2
2786,같은데요,2
2787,않을까,2
2788,먹을려고,2
2789,중국인,2
2790,퍽퍽살,2
2791,바뀌셨나요,2
2792,먹겠다,2
2793,허여멀건,2
2794,여태껏,2
2795,맵기,2
2796,질감,2
2797,아니였어요,2
2798,없진,2
2799,맞네요,2
2800,놀랬어요,2
2801,바베큐,2
2802,먹고싶어,2
2803,부다,2
2804,됐음,2
2805,없길래,2
2806,시켜야,2
2807,죄송하다고,2
2808,걸리는거,2
2809,늦는다고,2
2810,구이,2
2811,결과,2
2812,겨,2
2813,드리니,2
2814,맵다고,2
2815,엽떡,2
2816,없지만,2
2817,고추가,2
2818,매워,2
2819,마르고,2
2820,씹는데,2
2821,안된다,2
2822,바쁜거,2
2823,가만,2
2824,나간다,2
2825,바쁘신,2
2826,드렸을,2
2827,성수,2
2828,휴일,2
2829,놔서,2
2830,않더라고요,2
2831,왓는데,2
2832,싶어요,2
2833,버려어요,2
2834,익어,2
2835,씩,2
2836,주면,2
2837,이서,2
2838,들어가는거,2
2839,신선한,2
2840,나은,2
2841,섞어서,2
2842,보내셨네요,2
2843,달달,2
2844,팔지,2
2845,않는게,2
2846,맞다고,2
2847,광어,2
2848,대왕오징어,2
2849,참치,2
2850,가리,2
2851,먹으러,2
2852,연분홍,2
2853,손절,2
2854,슬픔,2
2855,묻어있어서,2
2856,첨으로,2
2857,평상시,2
2858,식었어요,2
2859,굳어,2
2860,엉뚱한게,2
2861,낫네요,2
2862,국룰,2
2863,재고,2
2864,먹겠음,2
2865,훨,2
2866,변했네요,2
2867,렌,2
2868,맞음,2
2869,귀찮은,2
2870,넣다가,2
2871,짐하게,2
2872,당연한,2
2873,입구,2
2874,사실,2
2875,장점,2
2876,이럴줄,2
2877,요구르트,2
2878,묶어서,2
2879,많았어요,2
2880,알려주시면,2
2881,드릴게요,2
2882,어렵습니다,2
2883,기안,2
2884,비빔밥,2
2885,썰어,2
2886,그런것은가요,2
2887,덮,2
2888,오니,2
2889,줄거면,2
2890,식품,2
2891,넹,2
2892,좋진,2
2893,국밥,2
2894,먹고있음,2
2895,삼겹,2
2896,상관없지만,2
2897,짱,2
2898,올줄,2
2899,기다렸더니,2
2900,운전,2
2901,받은건,2
2902,상치,2
2903,해주는게,2
2904,핑계,2
2905,물회,2
2906,달아도,2
2907,먹으세요,2
2908,심각해서,2
2909,같은건,2
2910,아파요,2
2911,만드는지,2
2912,아니었는데,2
2913,놓아,2
2914,쓰시는것,2
2915,철수,2
2916,세미,2
2917,일부,2
2918,씹어,2
2919,먹었더니,2
2920,익은건,2
2921,위치,2
2922,길,2
2923,모르지만,2
2924,좋아하고,2
2925,여전히,2
2926,없는거죠,2
2927,적었던,2
2928,아니어서,2
2929,짧게,2
2930,됐는지,2
2931,학원,2
2932,떡하니,2
2933,구멍,2
2934,사람인,2
2935,붙어있고,2
2936,몰랐어요,2
2937,아프고,2
2938,분간,2
2939,해주시네요,2
2940,커서,2
2941,달랐습니다,2
2942,신,2
2943,부드러운,2
2944,쌈,2
2945,덩,2
2946,문도,2
2947,두드리고,2
2948,안되어있어,2
2949,공기,2
2950,말랭이,2
2951,먹었으면,2
2952,지번,2
2953,시켰고,2
2954,아닌지,2
2955,돼지갈비,2
2956,민망하네요,2
2957,먹는다고,2
2958,표현,2
2959,없지,2
2960,고여,2
2961,죄,2
2962,즐거운,2
2963,묵은지,2
2964,갈비찜,2
2965,오리,2
2966,깁니다,2
2967,건강한,2
2968,힘들어서,2
2969,느껴집니다,2
2970,테,2
2971,솔,2
2972,찍히,2
2973,주신건,2
2974,별개,2
2975,속상하고,2
2976,빼놓고,2
2977,해주셔야,2
2978,쩌,2
2979,아구찜,2
2980,종,2
2981,괜찮아요,2
2982,이후,2
2983,않으시네요,2
2984,써주시면,2
2985,써핑쿨,2
2986,스러웠어요,2
2987,맛없습니다,2
2988,더럽게,2
2989,맛없는데,2
2990,씀,2
2991,왔구,2
2992,듬,2
2993,하나고,2
2994,고마워요,2
2995,먹으니깐,2
2996,바뀌신,2
2997,아파트,2
2998,첫인상,2
2999,들어있어요,2
3000,이지,2
3001,두꺼운,2
3002,달란,2
3003,전이,2
3004,상상,2
3005,굳어있고,2
3006,먼지,2
3007,먹네요,2
3008,먹을것도,2
3009,되겠네요,2
3010,분이면,2
3011,이럴수가,2
3012,어이없네,2
3013,불었음,2
3014,퍼져서,2
3015,먹겠는데,2
3016,오랫동안,2
3017,될것,2
3018,늦어도,2
3019,바꾸셔야,2
3020,전화했을,2
3021,아버지,2
3022,바꿔,2
3023,바쁘셔서,2
3024,나머지,2
3025,계기,2
3026,됐습니다,2
3027,벌고,2
3028,짠데,2
3029,안될,2
3030,빨랐고,2
3031,친절하셨는데,2
3032,받네요,2
3033,하든,2
3034,넘치고,2
3035,편차,2
3036,웍,2
3037,낭,2
3038,달지도,2
3039,보곤,2
3040,쓴데,2
3041,싫은데,2
3042,쓰신,2
3043,와야,2
3044,등심,2
3045,돌아서,2
3046,보내는,2
3047,주지말라고,2
3048,자국,2
3049,잇,2
3050,말씀드리고,2
3051,필요해요,2
3052,비조,2
3053,사무실,2
3054,다행히,2
3055,제외,2
3056,없어져서,2
3057,거절,2
3058,길고,2
3059,쓰나,2
3060,육질,2
3061,찾아,2
3062,나구요,2
3063,분발,2
3064,됐나,2
3065,단면,2
3066,딱딱한게,2
3067,가량,2
3068,원인,2
3069,잡내도,2
3070,터져와,2
3071,놨어,2
3072,새우도,2
3073,눈물,2
3074,반성,2
3075,되었네요,2
3076,일향,2
3077,되었습니다,2
3078,달랬더니,2
3079,썰어서,2
3080,넣었네요,2
3081,크림,2
3082,짜기만,2
3083,깔끔하게,2
3084,크다,2
3085,써주시길,2
3086,평생,2
3087,합,2
3088,괜찮게,2
3089,쩐,2
3090,관,2
3091,먹은거,2
3092,소태,2
3093,대놓고,2
3094,가버림,2
3095,먹습니까,2
3096,교촌치킨,2
3097,더럽습니다,2
3098,있고요,2
3099,소문,2
3100,있던데,2
3101,물었더니,2
3102,먹어야지,2
3103,화나서,2
3104,아니고요,2
3105,자른,2
3106,탁하고,2
3107,나올,2
3108,전환,2
3109,가능하냐고,2
3110,육개장,2
3111,악취,2
3112,났다고,2
3113,쟁반자장,2
3114,어머니,2
3115,끊어져서,2
3116,감은,2
3117,폭탄,2
3118,시큼한,2
3119,느껴져서,2
3120,따뜻한데,2
3121,온도,2
3122,좋,2
3123,따뜻해서,2
3124,찹쌀,2
3125,흥건해,2
3126,짜네요,2
3127,지켜지지,2
3128,셧으,2
3129,버려습니다,2
3130,들어가고,2
3131,술국,2
3132,지켜,2
3133,들어가나요,2
3134,준건,2
3135,전과,2
3136,달리,2
3137,팅팅,2
3138,부가,2
3139,시키고싶지,2
3140,잇몸,2
3141,호박,2
3142,대충대충,2
3143,열심히,2
3144,동시,2
3145,개발,2
3146,준거,2
3147,조개,2
3148,많이나네요,2
3149,졌습니다,2
3150,얼큰하지도,2
3151,대답,2
3152,같은것도,2
3153,이상하다,2
3154,툭툭,2
3155,나하,2
3156,나가,2
3157,친절하셨어요,2
3158,나오고,2
3159,색도,2
3160,전화했었는데,2
3161,알겠고,2
3162,받으,2
3163,덩이,2
3164,이글,2
3165,늦어지면,2
3166,늦어진다고,2
3167,뻔했네요,2
